"placa","estatus","placa_anterior","years_adeudos","years"
"3192W","Adeudos",NA,4,"2021"
"3193CB","Adeudos",NA,4,"2018"
"3193CB","Adeudos",NA,4,"2019"
"3193CB","Adeudos",NA,4,"2020"
"3193CB","Adeudos",NA,4,"2021"
"3193CF","Sin adeudos",NA,0,"0"
"3193CJ","Cuenta con Placa Anterior y Adeudos","2193CJ",3,"2018"
"3193CJ","Cuenta con Placa Anterior y Adeudos","2193CJ",3,"2019"
"3193CJ","Cuenta con Placa Anterior y Adeudos","2193CJ",3,"2021"
"3193CK","Cuenta con Placa Anterior y Sin adeudos","1671CC",0,"0"
"3193CL","Adeudos",NA,1,"2021"
"3193CM","El número de placa no se localizó en el padrón",NA,0,"0"
"3193G","Adeudos",NA,2,"2020"
"3193G","Adeudos",NA,2,"2021"
"3193X","El número de placa no se localizó en el padrón",NA,0,"0"
"3194CE","Cuenta con Placa Anterior y Adeudos","4683BX",6,"2016"
"3194CE","Cuenta con Placa Anterior y Adeudos","4683BX",6,"2017"
"3194CE","Cuenta con Placa Anterior y Adeudos","4683BX",6,"2018"
"3194CE","Cuenta con Placa Anterior y Adeudos","4683BX",6,"2019"
"3194CE","Cuenta con Placa Anterior y Adeudos","4683BX",6,"2020"
"3194CE","Cuenta con Placa Anterior y Adeudos","4683BX",6,"2021"
"3194CF","Adeudos",NA,1,"2021"
"3194CK","Sin adeudos",NA,0,"0"
"3194CM","El número de placa no se localizó en el padrón",NA,0,"0"
"3194E","Adeudos",NA,6,"2016"
"3194E","Adeudos",NA,6,"2017"
"3194E","Adeudos",NA,6,"2018"
"3194E","Adeudos",NA,6,"2019"
"3194E","Adeudos",NA,6,"2020"
"3194E","Adeudos",NA,6,"2021"
"3194V","Adeudos",NA,2,"2020"
"3194V","Adeudos",NA,2,"2021"
"3194W","Adeudos",NA,5,"2017"
"3194W","Adeudos",NA,5,"2018"
"3194W","Adeudos",NA,5,"2019"
"3194W","Adeudos",NA,5,"2020"
"3194W","Adeudos",NA,5,"2021"
"3195CB","Adeudos",NA,2,"2020"
"3195CB","Adeudos",NA,2,"2021"
"3195CD","Cuenta con Placa Anterior y Adeudos","9605BP",5,"2017"
"3195CD","Cuenta con Placa Anterior y Adeudos","9605BP",5,"2018"
"3195CD","Cuenta con Placa Anterior y Adeudos","9605BP",5,"2019"
"3195CD","Cuenta con Placa Anterior y Adeudos","9605BP",5,"2020"
"3195CD","Cuenta con Placa Anterior y Adeudos","9605BP",5,"2021"
"3195CE","Cuenta con Placa Anterior y Adeudos","3875BK",2,"2020"
"3195CE","Cuenta con Placa Anterior y Adeudos","3875BK",2,"2021"
"3195CF","Sin adeudos",NA,0,"0"
"3195CM","El número de placa no se localizó en el padrón",NA,0,"0"
"3195D","Adeudos",NA,5,"2014"
"3195D","Adeudos",NA,5,"2018"
"3195D","Adeudos",NA,5,"2019"
"3195D","Adeudos",NA,5,"2020"
"3195D","Adeudos",NA,5,"2021"
"3195N","Sin adeudos",NA,0,"0"
"3195V","Adeudos",NA,7,"2014"
"3195V","Adeudos",NA,7,"2016"
"3195V","Adeudos",NA,7,"2017"
"3195V","Adeudos",NA,7,"2018"
"3195V","Adeudos",NA,7,"2019"
"3195V","Adeudos",NA,7,"2020"
"3195V","Adeudos",NA,7,"2021"
"3195Y","Adeudos",NA,6,"2016"
"3195Y","Adeudos",NA,6,"2017"
"3195Y","Adeudos",NA,6,"2018"
"3195Y","Adeudos",NA,6,"2019"
"3195Y","Adeudos",NA,6,"2020"
"3195Y","Adeudos",NA,6,"2021"
"31960","Adeudos",NA,5,"2017"
"31960","Adeudos",NA,5,"2018"
"31960","Adeudos",NA,5,"2019"
"31960","Adeudos",NA,5,"2020"
"31960","Adeudos",NA,5,"2021"
"31966","Adeudos",NA,5,"2017"
"31966","Adeudos",NA,5,"2018"
"31966","Adeudos",NA,5,"2019"
"31966","Adeudos",NA,5,"2020"
"31966","Adeudos",NA,5,"2021"
"3196CB","Adeudos",NA,5,"2017"
"3196CB","Adeudos",NA,5,"2018"
"3196CB","Adeudos",NA,5,"2019"
"3196CB","Adeudos",NA,5,"2020"
"3196CB","Adeudos",NA,5,"2021"
"3196CK","Adeudos",NA,5,"2017"
"3196CK","Adeudos",NA,5,"2018"
"3196CK","Adeudos",NA,5,"2019"
"3196CK","Adeudos",NA,5,"2020"
"3196CK","Adeudos",NA,5,"2021"
"3196CM","Cuenta con Placa Anterior y Adeudos","7454CK",3,"2019"
"3196CM","Cuenta con Placa Anterior y Adeudos","7454CK",3,"2020"
"3196CM","Cuenta con Placa Anterior y Adeudos","7454CK",3,"2021"
"3196D","Adeudos",NA,5,"2017"
"3196D","Adeudos",NA,5,"2018"
"3196D","Adeudos",NA,5,"2019"
"3196D","Adeudos",NA,5,"2020"
"3196D","Adeudos",NA,5,"2021"
"3196H","Adeudos",NA,3,"2019"
"3196H","Adeudos",NA,3,"2020"
"3196H","Adeudos",NA,3,"2021"
"3196M","Adeudos",NA,6,"2016"
"3196M","Adeudos",NA,6,"2017"
"3196M","Adeudos",NA,6,"2018"
"3196M","Adeudos",NA,6,"2019"
"3196M","Adeudos",NA,6,"2020"
"3196M","Adeudos",NA,6,"2021"
"3197CB","El número de placa no se localizó en el padrón",NA,0,"0"
"3197CJ","Adeudos",NA,3,"2019"
"3197CJ","Adeudos",NA,3,"2020"
"3197CJ","Adeudos",NA,3,"2021"
"3197CK","Sin adeudos",NA,0,"0"
"3197CM","El número de placa no se localizó en el padrón",NA,0,"0"
"3197V","Adeudos",NA,2,"2020"
"3197V","Adeudos",NA,2,"2021"
"31988","Adeudos",NA,7,"2014"
"31988","Adeudos",NA,7,"2016"
"31988","Adeudos",NA,7,"2017"
"31988","Adeudos",NA,7,"2018"
"31988","Adeudos",NA,7,"2019"
"31988","Adeudos",NA,7,"2020"
"31988","Adeudos",NA,7,"2021"
"3198CB","Cuenta con Placa Anterior y Adeudos","3198CB",2,"2020"
"3198CB","Cuenta con Placa Anterior y Adeudos","3198CB",2,"2021"
"3198CH","Cuenta con Placa Anterior y Adeudos","3198CH",4,"2018"
"3198CH","Cuenta con Placa Anterior y Adeudos","3198CH",4,"2019"
"3198CH","Cuenta con Placa Anterior y Adeudos","3198CH",4,"2020"
"3198CH","Cuenta con Placa Anterior y Adeudos","3198CH",4,"2021"
"3198CJ","Sin adeudos",NA,0,"0"
"3198CM","El número de placa no se localizó en el padrón",NA,0,"0"
"3198Y","Sin adeudos",NA,0,"0"
"3198Z","Sin adeudos",NA,0,"0"
"3199B","Adeudos",NA,3,"2014"
"3199B","Adeudos",NA,3,"2020"
"3199B","Adeudos",NA,3,"2021"
"3199CB","Adeudos",NA,4,"2018"
"3199CB","Adeudos",NA,4,"2019"
"3199CB","Adeudos",NA,4,"2020"
"3199CB","Adeudos",NA,4,"2021"
"3199CE","Adeudos",NA,2,"2020"
"3199CE","Adeudos",NA,2,"2021"
"3199CK","Adeudos",NA,4,"2018"
"3199CK","Adeudos",NA,4,"2019"
"3199CK","Adeudos",NA,4,"2020"
"3199CK","Adeudos",NA,4,"2021"
"3199CL","El número de placa no se localizó en el padrón",NA,0,"0"
"3199CM","El número de placa no se localizó en el padrón",NA,0,"0"
"3199R","Adeudos",NA,7,"2014"
"3199R","Adeudos",NA,7,"2015"
"3199R","Adeudos",NA,7,"2016"
"3199R","Adeudos",NA,7,"2018"
"3199R","Adeudos",NA,7,"2019"
"3199R","Adeudos",NA,7,"2020"
"3199R","Adeudos",NA,7,"2021"
"3199S","El número de placa no se localizó en el padrón",NA,0,"0"
"3199Z","Adeudos",NA,1,"2020"
"319AM3","Adeudos",NA,3,"2019"
"319AM3","Adeudos",NA,3,"2020"
"319AM3","Adeudos",NA,3,"2021"
"319AS5","Adeudos",NA,6,"2016"
"319AS5","Adeudos",NA,6,"2017"
"319AS5","Adeudos",NA,6,"2018"
"319AS5","Adeudos",NA,6,"2019"
"319AS5","Adeudos",NA,6,"2020"
"319AS5","Adeudos",NA,6,"2021"
"319AS7","Sin adeudos",NA,0,"0"
"319AT3","Adeudos",NA,8,"2014"
"319AT3","Adeudos",NA,8,"2015"
"319AT3","Adeudos",NA,8,"2016"
"319AT3","Adeudos",NA,8,"2017"
"319AT3","Adeudos",NA,8,"2018"
"319AT3","Adeudos",NA,8,"2019"
"319AT3","Adeudos",NA,8,"2020"
"319AT3","Adeudos",NA,8,"2021"
"319AT6","El número de placa no se localizó en el padrón",NA,0,"0"
"319AT8","El número de placa no se localizó en el padrón",NA,0,"0"
"319DC3","Adeudos",NA,6,"2016"
"319DC3","Adeudos",NA,6,"2017"
"319DC3","Adeudos",NA,6,"2018"
"319DC3","Adeudos",NA,6,"2019"
"319DC3","Adeudos",NA,6,"2020"
"319DC3","Adeudos",NA,6,"2021"
"319DC5","Sin adeudos",NA,0,"0"
"319DH4","Adeudos",NA,5,"2017"
"319DH4","Adeudos",NA,5,"2018"
"319DH4","Adeudos",NA,5,"2019"
"319DH4","Adeudos",NA,5,"2020"
"319DH4","Adeudos",NA,5,"2021"
"319DH7","Adeudos",NA,5,"2016"
"319DH7","Adeudos",NA,5,"2018"
"319DH7","Adeudos",NA,5,"2019"
"319DH7","Adeudos",NA,5,"2020"
"319DH7","Adeudos",NA,5,"2021"
"319DH8","Adeudos",NA,5,"2017"
"319DH8","Adeudos",NA,5,"2018"
"319DH8","Adeudos",NA,5,"2019"
"319DH8","Adeudos",NA,5,"2020"
"319DH8","Adeudos",NA,5,"2021"
"319ET1","Adeudos",NA,1,"2015"
"319EU2","Sin adeudos",NA,0,"0"
"319EV4","Sin adeudos",NA,0,"0"
"319EY4","Sin adeudos",NA,0,"0"
"319EY9","Sin adeudos",NA,0,"0"
"319FD7","Adeudos",NA,2,"2018"
"319FD7","Adeudos",NA,2,"2019"
"319HS2","El número de placa no se localizó en el padrón",NA,0,"0"
"319HX9","El número de placa no se localizó en el padrón",NA,0,"0"
"319HZ1","Adeudos",NA,5,"2017"
"319HZ1","Adeudos",NA,5,"2018"
"319HZ1","Adeudos",NA,5,"2019"
"319HZ1","Adeudos",NA,5,"2020"
"319HZ1","Adeudos",NA,5,"2021"
"319JV3","El número de placa no se localizó en el padrón",NA,0,"0"
"319JW2","El número de placa no se localizó en el padrón",NA,0,"0"
"319LWF","Sin adeudos",NA,0,"0"
"319LWK","Adeudos",NA,6,"2016"
"319LWK","Adeudos",NA,6,"2017"
"319LWK","Adeudos",NA,6,"2018"
"319LWK","Adeudos",NA,6,"2019"
"319LWK","Adeudos",NA,6,"2020"
"319LWK","Adeudos",NA,6,"2021"
"319LWM","Sin adeudos",NA,0,"0"
"319LWN","Adeudos",NA,3,"2019"
"319LWN","Adeudos",NA,3,"2020"
"319LWN","Adeudos",NA,3,"2021"
"319LWS","Adeudos",NA,5,"2017"
"319LWS","Adeudos",NA,5,"2018"
"319LWS","Adeudos",NA,5,"2019"
"319LWS","Adeudos",NA,5,"2020"
"319LWS","Adeudos",NA,5,"2021"
"319LWW","Sin adeudos",NA,0,"0"
"319LWX","Adeudos",NA,4,"2018"
"319LWX","Adeudos",NA,4,"2019"
"319LWX","Adeudos",NA,4,"2020"
"319LWX","Adeudos",NA,4,"2021"
"319LWZ","Sin adeudos",NA,0,"0"
"319LXF","Adeudos",NA,6,"2016"
"319LXF","Adeudos",NA,6,"2017"
"319LXF","Adeudos",NA,6,"2018"
"319LXF","Adeudos",NA,6,"2019"
"319LXF","Adeudos",NA,6,"2020"
"319LXF","Adeudos",NA,6,"2021"
"319LXG","Sin adeudos",NA,0,"0"
"319LXM","Adeudos",NA,6,"2016"
"319LXM","Adeudos",NA,6,"2017"
"319LXM","Adeudos",NA,6,"2018"
"319LXM","Adeudos",NA,6,"2019"
"319LXM","Adeudos",NA,6,"2020"
"319LXM","Adeudos",NA,6,"2021"
"319LXN","Adeudos",NA,4,"2018"
"319LXN","Adeudos",NA,4,"2019"
"319LXN","Adeudos",NA,4,"2020"
"319LXN","Adeudos",NA,4,"2021"
"319LXZ","Adeudos",NA,1,"2021"
"319LYD","Sin adeudos",NA,0,"0"
"319LYU","Adeudos",NA,2,"2020"
"319LYU","Adeudos",NA,2,"2021"
"319LYX","Adeudos",NA,3,"2019"
"319LYX","Adeudos",NA,3,"2020"
"319LYX","Adeudos",NA,3,"2021"
"319LZB","Sin adeudos",NA,0,"0"
"319LZD","Adeudos",NA,3,"2019"
"319LZD","Adeudos",NA,3,"2020"
"319LZD","Adeudos",NA,3,"2021"
"319LZM","Adeudos",NA,6,"2016"
"319LZM","Adeudos",NA,6,"2017"
"319LZM","Adeudos",NA,6,"2018"
"319LZM","Adeudos",NA,6,"2019"
"319LZM","Adeudos",NA,6,"2020"
"319LZM","Adeudos",NA,6,"2021"
"319LZU","Cuenta con Placa Anterior y Sin adeudos","319LZU",0,"0"
"319LZW","Sin adeudos",NA,0,"0"
"319LZZ","Adeudos",NA,6,"2016"
"319LZZ","Adeudos",NA,6,"2017"
"319LZZ","Adeudos",NA,6,"2018"
"319LZZ","Adeudos",NA,6,"2019"
"319LZZ","Adeudos",NA,6,"2020"
"319LZZ","Adeudos",NA,6,"2021"
"319MAF","Cuenta con Placa Anterior y Adeudos","110FXZ",6,"2016"
"319MAF","Cuenta con Placa Anterior y Adeudos","110FXZ",6,"2017"
"319MAF","Cuenta con Placa Anterior y Adeudos","110FXZ",6,"2018"
"319MAF","Cuenta con Placa Anterior y Adeudos","110FXZ",6,"2019"
"319MAF","Cuenta con Placa Anterior y Adeudos","110FXZ",6,"2020"
"319MAF","Cuenta con Placa Anterior y Adeudos","110FXZ",6,"2021"
"319MBE","Cuenta con Placa Anterior y Adeudos","159KJC",2,"2020"
"319MBE","Cuenta con Placa Anterior y Adeudos","159KJC",2,"2021"
"319MBN","Cuenta con Placa Anterior y Sin adeudos","179GDG",0,"0"
"319MBS","Cuenta con Placa Anterior y Adeudos","180JYX",6,"2016"
"319MBS","Cuenta con Placa Anterior y Adeudos","180JYX",6,"2017"
"319MBS","Cuenta con Placa Anterior y Adeudos","180JYX",6,"2018"
"319MBS","Cuenta con Placa Anterior y Adeudos","180JYX",6,"2019"
"319MBS","Cuenta con Placa Anterior y Adeudos","180JYX",6,"2020"
"319MBS","Cuenta con Placa Anterior y Adeudos","180JYX",6,"2021"
"319MBW","Cuenta con Placa Anterior y Adeudos","190GVK",6,"2016"
"319MBW","Cuenta con Placa Anterior y Adeudos","190GVK",6,"2017"
"319MBW","Cuenta con Placa Anterior y Adeudos","190GVK",6,"2018"
"319MBW","Cuenta con Placa Anterior y Adeudos","190GVK",6,"2019"
"319MBW","Cuenta con Placa Anterior y Adeudos","190GVK",6,"2020"
"319MBW","Cuenta con Placa Anterior y Adeudos","190GVK",6,"2021"
"319MCB","Cuenta con Placa Anterior y Sin adeudos","200JTB",0,"0"
"319MCC","Cuenta con Placa Anterior y Adeudos","209AGW",5,"2017"
"319MCC","Cuenta con Placa Anterior y Adeudos","209AGW",5,"2018"
"319MCC","Cuenta con Placa Anterior y Adeudos","209AGW",5,"2019"
"319MCC","Cuenta con Placa Anterior y Adeudos","209AGW",5,"2020"
"319MCC","Cuenta con Placa Anterior y Adeudos","209AGW",5,"2021"
"319MCS","Cuenta con Placa Anterior y Adeudos","230KDS",5,"2017"
"319MCS","Cuenta con Placa Anterior y Adeudos","230KDS",5,"2018"
"319MCS","Cuenta con Placa Anterior y Adeudos","230KDS",5,"2019"
"319MCS","Cuenta con Placa Anterior y Adeudos","230KDS",5,"2020"
"319MCS","Cuenta con Placa Anterior y Adeudos","230KDS",5,"2021"
"319MCY","Cuenta con Placa Anterior y Sin adeudos","249FGV",0,"0"
"319MDD","Cuenta con Placa Anterior y Sin adeudos","259GRB",0,"0"
"319MDH","Cuenta con Placa Anterior y Adeudos","269DGA",6,"2016"
"319MDH","Cuenta con Placa Anterior y Adeudos","269DGA",6,"2017"
"319MDH","Cuenta con Placa Anterior y Adeudos","269DGA",6,"2018"
"319MDH","Cuenta con Placa Anterior y Adeudos","269DGA",6,"2019"
"319MDH","Cuenta con Placa Anterior y Adeudos","269DGA",6,"2020"
"319MDH","Cuenta con Placa Anterior y Adeudos","269DGA",6,"2021"
"319MDJ","Sin adeudos",NA,0,"0"
"319MDT","Cuenta con Placa Anterior y Adeudos","280LVL",2,"2020"
"319MDT","Cuenta con Placa Anterior y Adeudos","280LVL",2,"2021"
"319MEB","Cuenta con Placa Anterior y Adeudos","300JJG",6,"2016"
"319MEB","Cuenta con Placa Anterior y Adeudos","300JJG",6,"2017"
"319MEB","Cuenta con Placa Anterior y Adeudos","300JJG",6,"2018"
"319MEB","Cuenta con Placa Anterior y Adeudos","300JJG",6,"2019"
"319MEB","Cuenta con Placa Anterior y Adeudos","300JJG",6,"2020"
"319MEB","Cuenta con Placa Anterior y Adeudos","300JJG",6,"2021"
"319MED","Cuenta con Placa Anterior y Adeudos","309GPH",6,"2016"
"319MED","Cuenta con Placa Anterior y Adeudos","309GPH",6,"2017"
"319MED","Cuenta con Placa Anterior y Adeudos","309GPH",6,"2018"
"319MED","Cuenta con Placa Anterior y Adeudos","309GPH",6,"2019"
"319MED","Cuenta con Placa Anterior y Adeudos","309GPH",6,"2020"
"319MED","Cuenta con Placa Anterior y Adeudos","309GPH",6,"2021"
"319MEG","Cuenta con Placa Anterior y Adeudos","310KGZ",5,"2017"
"319MEG","Cuenta con Placa Anterior y Adeudos","310KGZ",5,"2018"
"319MEG","Cuenta con Placa Anterior y Adeudos","310KGZ",5,"2019"
"319MEG","Cuenta con Placa Anterior y Adeudos","310KGZ",5,"2020"
"319MEG","Cuenta con Placa Anterior y Adeudos","310KGZ",5,"2021"
"319MEP","Cuenta con Placa Anterior y Sin adeudos","329KRD",0,"0"
"319MFH","Cuenta con Placa Anterior y Sin adeudos","369EUR",0,"0"
"319MFR","Cuenta con Placa Anterior y Adeudos","380FGL",5,"2017"
"319MFR","Cuenta con Placa Anterior y Adeudos","380FGL",5,"2018"
"319MFR","Cuenta con Placa Anterior y Adeudos","380FGL",5,"2019"
"319MFR","Cuenta con Placa Anterior y Adeudos","380FGL",5,"2020"
"319MFR","Cuenta con Placa Anterior y Adeudos","380FGL",5,"2021"
"319MGA","Cuenta con Placa Anterior y Adeudos","400AJB",5,"2017"
"319MGA","Cuenta con Placa Anterior y Adeudos","400AJB",5,"2018"
"319MGA","Cuenta con Placa Anterior y Adeudos","400AJB",5,"2019"
"319MGA","Cuenta con Placa Anterior y Adeudos","400AJB",5,"2020"
"319MGA","Cuenta con Placa Anterior y Adeudos","400AJB",5,"2021"
"319MGF","Cuenta con Placa Anterior y Sin adeudos","410BPA",0,"0"
"319MHH","Cuenta con Placa Anterior y Adeudos","460LJB",5,"2017"
"319MHH","Cuenta con Placa Anterior y Adeudos","460LJB",5,"2018"
"319MHH","Cuenta con Placa Anterior y Adeudos","460LJB",5,"2019"
"319MHH","Cuenta con Placa Anterior y Adeudos","460LJB",5,"2020"
"319MHH","Cuenta con Placa Anterior y Adeudos","460LJB",5,"2021"
"319MHU","Cuenta con Placa Anterior y Adeudos","489FXT",5,"2017"
"319MHU","Cuenta con Placa Anterior y Adeudos","489FXT",5,"2018"
"319MHU","Cuenta con Placa Anterior y Adeudos","489FXT",5,"2019"
"319MHU","Cuenta con Placa Anterior y Adeudos","489FXT",5,"2020"
"319MHU","Cuenta con Placa Anterior y Adeudos","489FXT",5,"2021"
"319MJU","Cuenta con Placa Anterior y Adeudos","539DKN",5,"2017"
"319MJU","Cuenta con Placa Anterior y Adeudos","539DKN",5,"2018"
"319MJU","Cuenta con Placa Anterior y Adeudos","539DKN",5,"2019"
"319MJU","Cuenta con Placa Anterior y Adeudos","539DKN",5,"2020"
"319MJU","Cuenta con Placa Anterior y Adeudos","539DKN",5,"2021"
"319MKC","Cuenta con Placa Anterior y Adeudos","550KCL",4,"2018"
"319MKC","Cuenta con Placa Anterior y Adeudos","550KCL",4,"2019"
"319MKC","Cuenta con Placa Anterior y Adeudos","550KCL",4,"2020"
"319MKC","Cuenta con Placa Anterior y Adeudos","550KCL",4,"2021"
"319MKF","Cuenta con Placa Anterior y Adeudos","559LNF",2,"2020"
"319MKF","Cuenta con Placa Anterior y Adeudos","559LNF",2,"2021"
"319MKJ","Cuenta con Placa Anterior y Adeudos","569FCZ",6,"2016"
"319MKJ","Cuenta con Placa Anterior y Adeudos","569FCZ",6,"2017"
"319MKJ","Cuenta con Placa Anterior y Adeudos","569FCZ",6,"2018"
"319MKJ","Cuenta con Placa Anterior y Adeudos","569FCZ",6,"2019"
"319MKJ","Cuenta con Placa Anterior y Adeudos","569FCZ",6,"2020"
"319MKJ","Cuenta con Placa Anterior y Adeudos","569FCZ",6,"2021"
"319MKM","Cuenta con Placa Anterior y Sin adeudos","319MKM",0,"0"
"319MKN","Sin adeudos",NA,0,"0"
"319MLP","Cuenta con Placa Anterior y Adeudos","629GLA",7,"2014"
"319MLP","Cuenta con Placa Anterior y Adeudos","629GLA",7,"2016"
"319MLP","Cuenta con Placa Anterior y Adeudos","629GLA",7,"2017"
"319MLP","Cuenta con Placa Anterior y Adeudos","629GLA",7,"2018"
"319MLP","Cuenta con Placa Anterior y Adeudos","629GLA",7,"2019"
"319MLP","Cuenta con Placa Anterior y Adeudos","629GLA",7,"2020"
"319MLP","Cuenta con Placa Anterior y Adeudos","629GLA",7,"2021"
"319MMF","Cuenta con Placa Anterior y Adeudos","659KXY",6,"2016"
"319MMF","Cuenta con Placa Anterior y Adeudos","659KXY",6,"2017"
"319MMF","Cuenta con Placa Anterior y Adeudos","659KXY",6,"2018"
"319MMF","Cuenta con Placa Anterior y Adeudos","659KXY",6,"2019"
"319MMF","Cuenta con Placa Anterior y Adeudos","659KXY",6,"2020"
"319MMF","Cuenta con Placa Anterior y Adeudos","659KXY",6,"2021"
"319MMH","Cuenta con Placa Anterior y Sin adeudos","660KLR",0,"0"
"319MMW","Adeudos",NA,4,"2018"
"319MMW","Adeudos",NA,4,"2019"
"319MMW","Adeudos",NA,4,"2020"
"319MMW","Adeudos",NA,4,"2021"
"319MMZ","Cuenta con Placa Anterior y Adeudos","699BSL",6,"2016"
"319MMZ","Cuenta con Placa Anterior y Adeudos","699BSL",6,"2017"
"319MMZ","Cuenta con Placa Anterior y Adeudos","699BSL",6,"2018"
"319MMZ","Cuenta con Placa Anterior y Adeudos","699BSL",6,"2019"
"319MMZ","Cuenta con Placa Anterior y Adeudos","699BSL",6,"2020"
"319MMZ","Cuenta con Placa Anterior y Adeudos","699BSL",6,"2021"
"319MNA","Adeudos",NA,3,"2017"
"319MNA","Adeudos",NA,3,"2020"
"319MNA","Adeudos",NA,3,"2021"
"319MND","Cuenta con Placa Anterior y Adeudos","700KWD",6,"2016"
"319MND","Cuenta con Placa Anterior y Adeudos","700KWD",6,"2017"
"319MND","Cuenta con Placa Anterior y Adeudos","700KWD",6,"2018"
"319MND","Cuenta con Placa Anterior y Adeudos","700KWD",6,"2019"
"319MND","Cuenta con Placa Anterior y Adeudos","700KWD",6,"2020"
"319MND","Cuenta con Placa Anterior y Adeudos","700KWD",6,"2021"
"319MNE","Cuenta con Placa Anterior y Sin adeudos","319MNE",0,"0"
"319MNH","Adeudos",NA,5,"2017"
"319MNH","Adeudos",NA,5,"2018"
"319MNH","Adeudos",NA,5,"2019"
"319MNH","Adeudos",NA,5,"2020"
"319MNH","Adeudos",NA,5,"2021"
"319MNK","Cuenta con Placa Anterior y Adeudos","719GNL",4,"2018"
"319MNK","Cuenta con Placa Anterior y Adeudos","719GNL",4,"2019"
"319MNK","Cuenta con Placa Anterior y Adeudos","719GNL",4,"2020"
"319MNK","Cuenta con Placa Anterior y Adeudos","719GNL",4,"2021"
"319MNS","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"319MNU","Cuenta con Placa Anterior y Adeudos","730KUP",6,"2016"
"319MNU","Cuenta con Placa Anterior y Adeudos","730KUP",6,"2017"
"319MNU","Cuenta con Placa Anterior y Adeudos","730KUP",6,"2018"
"319MNU","Cuenta con Placa Anterior y Adeudos","730KUP",6,"2019"
"319MNU","Cuenta con Placa Anterior y Adeudos","730KUP",6,"2020"
"319MNU","Cuenta con Placa Anterior y Adeudos","730KUP",6,"2021"
"319MNX","Cuenta con Placa Anterior y Sin adeudos","740AVJ",0,"0"
"319MPA","Cuenta con Placa Anterior y Adeudos","749GTN",5,"2017"
"319MPA","Cuenta con Placa Anterior y Adeudos","749GTN",5,"2018"
"319MPA","Cuenta con Placa Anterior y Adeudos","749GTN",5,"2019"
"319MPA","Cuenta con Placa Anterior y Adeudos","749GTN",5,"2020"
"319MPA","Cuenta con Placa Anterior y Adeudos","749GTN",5,"2021"
"319MPC","Cuenta con Placa Anterior y Sin adeudos","750EJJ",0,"0"
"319MPH","Cuenta con Placa Anterior y Adeudos","760FSF",5,"2017"
"319MPH","Cuenta con Placa Anterior y Adeudos","760FSF",5,"2018"
"319MPH","Cuenta con Placa Anterior y Adeudos","760FSF",5,"2019"
"319MPH","Cuenta con Placa Anterior y Adeudos","760FSF",5,"2020"
"319MPH","Cuenta con Placa Anterior y Adeudos","760FSF",5,"2021"
"319MPP","Cuenta con Placa Anterior y Adeudos","770LSY",5,"2017"
"319MPP","Cuenta con Placa Anterior y Adeudos","770LSY",5,"2018"
"319MPP","Cuenta con Placa Anterior y Adeudos","770LSY",5,"2019"
"319MPP","Cuenta con Placa Anterior y Adeudos","770LSY",5,"2020"
"319MPP","Cuenta con Placa Anterior y Adeudos","770LSY",5,"2021"
"319MPU","Cuenta con Placa Anterior y Sin adeudos","780LER",0,"0"
"319MPW","Cuenta con Placa Anterior y Sin adeudos","319MPW",0,"0"
"319MRB","Cuenta con Placa Anterior y Sin adeudos","799LBA",0,"0"
"319MRJ","Cuenta con Placa Anterior y Adeudos","810KJY",6,"2016"
"319MRJ","Cuenta con Placa Anterior y Adeudos","810KJY",6,"2017"
"319MRJ","Cuenta con Placa Anterior y Adeudos","810KJY",6,"2018"
"319MRJ","Cuenta con Placa Anterior y Adeudos","810KJY",6,"2019"
"319MRJ","Cuenta con Placa Anterior y Adeudos","810KJY",6,"2020"
"319MRJ","Cuenta con Placa Anterior y Adeudos","810KJY",6,"2021"
"319MRP","Adeudos",NA,4,"2018"
"319MRP","Adeudos",NA,4,"2019"
"319MRP","Adeudos",NA,4,"2020"
"319MRP","Adeudos",NA,4,"2021"
"319MRW","Cuenta con Placa Anterior y Sin adeudos","839GXJ",0,"0"
"319MSE","Adeudos",NA,4,"2018"
"319MSE","Adeudos",NA,4,"2019"
"319MSE","Adeudos",NA,4,"2020"
"319MSE","Adeudos",NA,4,"2021"
"319MSR","Cuenta con Placa Anterior y Sin adeudos","879DRT",0,"0"
"319MSS","Cuenta con Placa Anterior y Adeudos","879JUE",5,"2017"
"319MSS","Cuenta con Placa Anterior y Adeudos","879JUE",5,"2018"
"319MSS","Cuenta con Placa Anterior y Adeudos","879JUE",5,"2019"
"319MSS","Cuenta con Placa Anterior y Adeudos","879JUE",5,"2020"
"319MSS","Cuenta con Placa Anterior y Adeudos","879JUE",5,"2021"
"319MSU","Cuenta con Placa Anterior y Sin adeudos","880HXP",0,"0"
"319MSX","Cuenta con Placa Anterior y Adeudos","889KVH",3,"2019"
"319MSX","Cuenta con Placa Anterior y Adeudos","889KVH",3,"2020"
"319MSX","Cuenta con Placa Anterior y Adeudos","889KVH",3,"2021"
