"placa","estatus","placa_anterior","years_adeudos","years"
"315XAF","Adeudos",NA,5,"2020"
"315XAF","Adeudos",NA,5,"2021"
"315XAH","Sin adeudos",NA,0,"0"
"315XAK","Adeudos",NA,5,"2017"
"315XAK","Adeudos",NA,5,"2018"
"315XAK","Adeudos",NA,5,"2019"
"315XAK","Adeudos",NA,5,"2020"
"315XAK","Adeudos",NA,5,"2021"
"315XAL","Adeudos",NA,6,"2016"
"315XAL","Adeudos",NA,6,"2017"
"315XAL","Adeudos",NA,6,"2018"
"315XAL","Adeudos",NA,6,"2019"
"315XAL","Adeudos",NA,6,"2020"
"315XAL","Adeudos",NA,6,"2021"
"315XAN","Sin adeudos",NA,0,"0"
"315XAP","Sin adeudos",NA,0,"0"
"315XAW","Adeudos",NA,4,"2018"
"315XAW","Adeudos",NA,4,"2019"
"315XAW","Adeudos",NA,4,"2020"
"315XAW","Adeudos",NA,4,"2021"
"315XAY","Adeudos",NA,5,"2017"
"315XAY","Adeudos",NA,5,"2018"
"315XAY","Adeudos",NA,5,"2019"
"315XAY","Adeudos",NA,5,"2020"
"315XAY","Adeudos",NA,5,"2021"
"315XAZ","Sin adeudos",NA,0,"0"
"315XBA","Adeudos",NA,5,"2017"
"315XBA","Adeudos",NA,5,"2018"
"315XBA","Adeudos",NA,5,"2019"
"315XBA","Adeudos",NA,5,"2020"
"315XBA","Adeudos",NA,5,"2021"
"315XBB","Sin adeudos",NA,0,"0"
"315XBC","Adeudos",NA,3,"2019"
"315XBC","Adeudos",NA,3,"2020"
"315XBC","Adeudos",NA,3,"2021"
"315XBD","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"315XBE","Adeudos",NA,3,"2019"
"315XBE","Adeudos",NA,3,"2020"
"315XBE","Adeudos",NA,3,"2021"
"315XBG","Sin adeudos",NA,0,"0"
"315XBH","Adeudos",NA,5,"2017"
"315XBH","Adeudos",NA,5,"2018"
"315XBH","Adeudos",NA,5,"2019"
"315XBH","Adeudos",NA,5,"2020"
"315XBH","Adeudos",NA,5,"2021"
"315XBK","Adeudos",NA,4,"2018"
"315XBK","Adeudos",NA,4,"2019"
"315XBK","Adeudos",NA,4,"2020"
"315XBK","Adeudos",NA,4,"2021"
"315XBL","Adeudos",NA,6,"2016"
"315XBL","Adeudos",NA,6,"2017"
"315XBL","Adeudos",NA,6,"2018"
"315XBL","Adeudos",NA,6,"2019"
"315XBL","Adeudos",NA,6,"2020"
"315XBL","Adeudos",NA,6,"2021"
"315XBM","Sin adeudos",NA,0,"0"
"315XBN","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"315XBP","Adeudos",NA,5,"2017"
"315XBP","Adeudos",NA,5,"2018"
"315XBP","Adeudos",NA,5,"2019"
"315XBP","Adeudos",NA,5,"2020"
"315XBP","Adeudos",NA,5,"2021"
"315XBS","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"315XBU","Adeudos",NA,5,"2017"
"315XBU","Adeudos",NA,5,"2018"
"315XBU","Adeudos",NA,5,"2019"
"315XBU","Adeudos",NA,5,"2020"
"315XBU","Adeudos",NA,5,"2021"
"315XBV","Sin adeudos",NA,0,"0"
"315XBW","Cuenta con Placa Anterior y Adeudos","315XBW",5,"2017"
"315XBW","Cuenta con Placa Anterior y Adeudos","315XBW",5,"2018"
"315XBW","Cuenta con Placa Anterior y Adeudos","315XBW",5,"2019"
"315XBW","Cuenta con Placa Anterior y Adeudos","315XBW",5,"2020"
"315XBW","Cuenta con Placa Anterior y Adeudos","315XBW",5,"2021"
"315XCD","Adeudos",NA,2,"2020"
"315XCD","Adeudos",NA,2,"2021"
"315XCE","Adeudos",NA,1,"2021"
"315XCG","Sin adeudos",NA,0,"0"
"315XCH","El número de placa no se localizó en el padrón",NA,0,"0"
"315XCJ","Adeudos",NA,3,"2019"
"315XCJ","Adeudos",NA,3,"2020"
"315XCJ","Adeudos",NA,3,"2021"
"315XCK","Cuenta con Placa Anterior y Sin adeudos","902VPU",0,"0"
"315XCL","Adeudos",NA,6,"2016"
"315XCL","Adeudos",NA,6,"2017"
"315XCL","Adeudos",NA,6,"2018"
"315XCL","Adeudos",NA,6,"2019"
"315XCL","Adeudos",NA,6,"2020"
"315XCL","Adeudos",NA,6,"2021"
"315XCM","Adeudos",NA,6,"2016"
"315XCM","Adeudos",NA,6,"2017"
"315XCM","Adeudos",NA,6,"2018"
"315XCM","Adeudos",NA,6,"2019"
"315XCM","Adeudos",NA,6,"2020"
"315XCM","Adeudos",NA,6,"2021"
"315XCS","Sin adeudos",NA,0,"0"
"315XCU","Sin adeudos",NA,0,"0"
"315XCV","Sin adeudos",NA,0,"0"
"315XCW","Sin adeudos",NA,0,"0"
"315XCY","Adeudos",NA,5,"2017"
"315XCY","Adeudos",NA,5,"2018"
"315XCY","Adeudos",NA,5,"2019"
"315XCY","Adeudos",NA,5,"2020"
"315XCY","Adeudos",NA,5,"2021"
"315XCZ","Sin adeudos",NA,0,"0"
"315XDB","Adeudos",NA,4,"2017"
"315XDB","Adeudos",NA,4,"2018"
"315XDB","Adeudos",NA,4,"2019"
"315XDB","Adeudos",NA,4,"2020"
"315XDC","Sin adeudos",NA,0,"0"
"315XDE","Sin adeudos",NA,0,"0"
"315XDF","Sin adeudos",NA,0,"0"
"315XDG","Adeudos",NA,4,"2018"
"315XDG","Adeudos",NA,4,"2019"
"315XDG","Adeudos",NA,4,"2020"
"315XDG","Adeudos",NA,4,"2021"
"315XDR","Sin adeudos",NA,0,"0"
"315XDS","Adeudos",NA,5,"2017"
"315XDS","Adeudos",NA,5,"2018"
"315XDS","Adeudos",NA,5,"2019"
"315XDS","Adeudos",NA,5,"2020"
"315XDS","Adeudos",NA,5,"2021"
"315XDT","Cuenta con Placa Anterior y Adeudos","286RXU",5,"2017"
"315XDT","Cuenta con Placa Anterior y Adeudos","286RXU",5,"2018"
"315XDT","Cuenta con Placa Anterior y Adeudos","286RXU",5,"2019"
"315XDT","Cuenta con Placa Anterior y Adeudos","286RXU",5,"2020"
"315XDT","Cuenta con Placa Anterior y Adeudos","286RXU",5,"2021"
"315XDV","Adeudos",NA,3,"2019"
"315XDV","Adeudos",NA,3,"2020"
"315XDV","Adeudos",NA,3,"2021"
"315XDX","Adeudos",NA,4,"2018"
"315XDX","Adeudos",NA,4,"2019"
"315XDX","Adeudos",NA,4,"2020"
"315XDX","Adeudos",NA,4,"2021"
"315XDZ","Adeudos",NA,6,"2016"
"315XDZ","Adeudos",NA,6,"2017"
"315XDZ","Adeudos",NA,6,"2018"
"315XDZ","Adeudos",NA,6,"2019"
"315XDZ","Adeudos",NA,6,"2020"
"315XDZ","Adeudos",NA,6,"2021"
"315XEB","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"315XEC","Adeudos",NA,2,"2020"
"315XEC","Adeudos",NA,2,"2021"
"315XEG","Adeudos",NA,3,"2019"
"315XEG","Adeudos",NA,3,"2020"
"315XEG","Adeudos",NA,3,"2021"
"315XEL","Sin adeudos",NA,0,"0"
"315XEM","Sin adeudos",NA,0,"0"
"315XEN","Sin adeudos",NA,0,"0"
"315XEP","Adeudos",NA,5,"2017"
"315XEP","Adeudos",NA,5,"2018"
"315XEP","Adeudos",NA,5,"2019"
"315XEP","Adeudos",NA,5,"2020"
"315XEP","Adeudos",NA,5,"2021"
"315XES","Adeudos",NA,3,"2019"
"315XES","Adeudos",NA,3,"2020"
"315XES","Adeudos",NA,3,"2021"
"315XET","Adeudos",NA,4,"2018"
"315XET","Adeudos",NA,4,"2019"
"315XET","Adeudos",NA,4,"2020"
"315XET","Adeudos",NA,4,"2021"
"315XEV","Cuenta con Placa Anterior y Adeudos","629WBF",5,"2017"
"315XEV","Cuenta con Placa Anterior y Adeudos","629WBF",5,"2018"
"315XEV","Cuenta con Placa Anterior y Adeudos","629WBF",5,"2019"
"315XEV","Cuenta con Placa Anterior y Adeudos","629WBF",5,"2020"
"315XEV","Cuenta con Placa Anterior y Adeudos","629WBF",5,"2021"
"315XEW","Adeudos",NA,5,"2017"
"315XEW","Adeudos",NA,5,"2018"
"315XEW","Adeudos",NA,5,"2019"
"315XEW","Adeudos",NA,5,"2020"
"315XEW","Adeudos",NA,5,"2021"
"315XEY","Adeudos",NA,3,"2019"
"315XEY","Adeudos",NA,3,"2020"
"315XEY","Adeudos",NA,3,"2021"
"315XFA","Sin adeudos",NA,0,"0"
"315XFB","Adeudos",NA,5,"2017"
"315XFB","Adeudos",NA,5,"2018"
"315XFB","Adeudos",NA,5,"2019"
"315XFB","Adeudos",NA,5,"2020"
"315XFB","Adeudos",NA,5,"2021"
"315XFH","Adeudos",NA,3,"2019"
"315XFH","Adeudos",NA,3,"2020"
"315XFH","Adeudos",NA,3,"2021"
"315XFK","Adeudos",NA,6,"2016"
"315XFK","Adeudos",NA,6,"2017"
"315XFK","Adeudos",NA,6,"2018"
"315XFK","Adeudos",NA,6,"2019"
"315XFK","Adeudos",NA,6,"2020"
"315XFK","Adeudos",NA,6,"2021"
"315XFL","Sin adeudos",NA,0,"0"
"315XFM","Adeudos",NA,1,"2021"
"315XFN","Adeudos",NA,6,"2016"
"315XFN","Adeudos",NA,6,"2017"
"315XFN","Adeudos",NA,6,"2018"
"315XFN","Adeudos",NA,6,"2019"
"315XFN","Adeudos",NA,6,"2020"
"315XFN","Adeudos",NA,6,"2021"
"315XFR","Adeudos",NA,2,"2020"
"315XFR","Adeudos",NA,2,"2021"
"315XFT","Adeudos",NA,3,"2019"
"315XFT","Adeudos",NA,3,"2020"
"315XFT","Adeudos",NA,3,"2021"
"315XFV","Adeudos",NA,3,"2019"
"315XFV","Adeudos",NA,3,"2020"
"315XFV","Adeudos",NA,3,"2021"
"315XFW","Adeudos",NA,2,"2020"
"315XFW","Adeudos",NA,2,"2021"
"315XFX","Sin adeudos",NA,0,"0"
"315XFZ","Sin adeudos",NA,0,"0"
"315XGC","Adeudos",NA,3,"2019"
"315XGC","Adeudos",NA,3,"2020"
"315XGC","Adeudos",NA,3,"2021"
"315XGD","Adeudos",NA,2,"2020"
"315XGD","Adeudos",NA,2,"2021"
"315XGE","Sin adeudos",NA,0,"0"
"315XGF","Adeudos",NA,3,"2019"
"315XGF","Adeudos",NA,3,"2020"
"315XGF","Adeudos",NA,3,"2021"
"315XGH","Adeudos",NA,6,"2016"
"315XGH","Adeudos",NA,6,"2017"
"315XGH","Adeudos",NA,6,"2018"
"315XGH","Adeudos",NA,6,"2019"
"315XGH","Adeudos",NA,6,"2020"
"315XGH","Adeudos",NA,6,"2021"
"315XGJ","Adeudos",NA,5,"2017"
"315XGJ","Adeudos",NA,5,"2018"
"315XGJ","Adeudos",NA,5,"2019"
"315XGJ","Adeudos",NA,5,"2020"
"315XGJ","Adeudos",NA,5,"2021"
"315XGN","Sin adeudos",NA,0,"0"
"315XGP","Adeudos",NA,6,"2016"
"315XGP","Adeudos",NA,6,"2017"
"315XGP","Adeudos",NA,6,"2018"
"315XGP","Adeudos",NA,6,"2019"
"315XGP","Adeudos",NA,6,"2020"
"315XGP","Adeudos",NA,6,"2021"
"315XGS","Sin adeudos",NA,0,"0"
"315XGU","Sin adeudos",NA,0,"0"
"315XGV","Adeudos",NA,5,"2017"
"315XGV","Adeudos",NA,5,"2018"
"315XGV","Adeudos",NA,5,"2019"
"315XGV","Adeudos",NA,5,"2020"
"315XGV","Adeudos",NA,5,"2021"
"315XGW","Adeudos",NA,5,"2017"
"315XGW","Adeudos",NA,5,"2018"
"315XGW","Adeudos",NA,5,"2019"
"315XGW","Adeudos",NA,5,"2020"
"315XGW","Adeudos",NA,5,"2021"
"315XHD","Sin adeudos",NA,0,"0"
"315XHE","Cuenta con Placa Anterior y Adeudos","493TZJ",6,"2016"
"315XHE","Cuenta con Placa Anterior y Adeudos","493TZJ",6,"2017"
"315XHE","Cuenta con Placa Anterior y Adeudos","493TZJ",6,"2018"
"315XHE","Cuenta con Placa Anterior y Adeudos","493TZJ",6,"2019"
"315XHE","Cuenta con Placa Anterior y Adeudos","493TZJ",6,"2020"
"315XHE","Cuenta con Placa Anterior y Adeudos","493TZJ",6,"2021"
"315XHJ","Adeudos",NA,5,"2017"
"315XHJ","Adeudos",NA,5,"2018"
"315XHJ","Adeudos",NA,5,"2019"
"315XHJ","Adeudos",NA,5,"2020"
"315XHJ","Adeudos",NA,5,"2021"
"315XHN","Cuenta con Placa Anterior y Adeudos","434UXN",1,"2021"
"315XHP","Adeudos",NA,1,"2021"
"315XHT","Adeudos",NA,6,"2016"
"315XHT","Adeudos",NA,6,"2017"
"315XHT","Adeudos",NA,6,"2018"
"315XHT","Adeudos",NA,6,"2019"
"315XHT","Adeudos",NA,6,"2020"
"315XHT","Adeudos",NA,6,"2021"
"315XHV","Cuenta con Placa Anterior y Adeudos","159PKM",2,"2020"
"315XHV","Cuenta con Placa Anterior y Adeudos","159PKM",2,"2021"
"315XHW","Adeudos",NA,3,"2019"
"315XHW","Adeudos",NA,3,"2020"
"315XHW","Adeudos",NA,3,"2021"
"315XHX","Sin adeudos",NA,0,"0"
"315XJB","Adeudos",NA,6,"2015"
"315XJB","Adeudos",NA,6,"2016"
"315XJB","Adeudos",NA,6,"2017"
"315XJB","Adeudos",NA,6,"2018"
"315XJB","Adeudos",NA,6,"2020"
"315XJB","Adeudos",NA,6,"2021"
"315XJF","Adeudos",NA,4,"2017"
"315XJF","Adeudos",NA,4,"2018"
"315XJF","Adeudos",NA,4,"2020"
"315XJF","Adeudos",NA,4,"2021"
"315XJK","Cuenta con Placa Anterior y Sin adeudos","315XJK",0,"0"
"315XJL","Adeudos",NA,6,"2016"
"315XJL","Adeudos",NA,6,"2017"
"315XJL","Adeudos",NA,6,"2018"
"315XJL","Adeudos",NA,6,"2019"
"315XJL","Adeudos",NA,6,"2020"
"315XJL","Adeudos",NA,6,"2021"
"315XJM","Sin adeudos",NA,0,"0"
"315XJP","Sin adeudos",NA,0,"0"
"315XJR","Adeudos",NA,3,"2019"
"315XJR","Adeudos",NA,3,"2020"
"315XJR","Adeudos",NA,3,"2021"
"315XJW","Adeudos",NA,4,"2018"
"315XJW","Adeudos",NA,4,"2019"
"315XJW","Adeudos",NA,4,"2020"
"315XJW","Adeudos",NA,4,"2021"
"315XJX","Cuenta con Placa Anterior y Sin adeudos","315XJX",0,"0"
"315XJY","Adeudos",NA,5,"2017"
"315XJY","Adeudos",NA,5,"2018"
"315XJY","Adeudos",NA,5,"2019"
"315XJY","Adeudos",NA,5,"2020"
"315XJY","Adeudos",NA,5,"2021"
"315XJZ","Sin adeudos",NA,0,"0"
"315XKA","Sin adeudos",NA,0,"0"
"315XKB","Adeudos",NA,4,"2018"
"315XKB","Adeudos",NA,4,"2019"
"315XKB","Adeudos",NA,4,"2020"
"315XKB","Adeudos",NA,4,"2021"
"315XKD","Adeudos",NA,5,"2017"
"315XKD","Adeudos",NA,5,"2018"
"315XKD","Adeudos",NA,5,"2019"
"315XKD","Adeudos",NA,5,"2020"
"315XKD","Adeudos",NA,5,"2021"
"315XKG","Adeudos",NA,5,"2017"
"315XKG","Adeudos",NA,5,"2018"
"315XKG","Adeudos",NA,5,"2019"
"315XKG","Adeudos",NA,5,"2020"
"315XKG","Adeudos",NA,5,"2021"
"315XKH","Vehiculo reportado por Fiscalizacion y no puede verificar",NA,0,"0"
"315XKJ","Sin adeudos",NA,0,"0"
"315XKK","Sin adeudos",NA,0,"0"
"315XKN","Adeudos",NA,2,"2020"
"315XKN","Adeudos",NA,2,"2021"
"315XKR","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"315XKS","Adeudos",NA,5,"2017"
"315XKS","Adeudos",NA,5,"2018"
"315XKS","Adeudos",NA,5,"2019"
"315XKS","Adeudos",NA,5,"2020"
"315XKS","Adeudos",NA,5,"2021"
"315XKT","Adeudos",NA,5,"2017"
"315XKT","Adeudos",NA,5,"2018"
"315XKT","Adeudos",NA,5,"2019"
"315XKT","Adeudos",NA,5,"2020"
"315XKT","Adeudos",NA,5,"2021"
"315XKU","Adeudos",NA,3,"2019"
"315XKU","Adeudos",NA,3,"2020"
"315XKU","Adeudos",NA,3,"2021"
"315XKX","Adeudos",NA,4,"2018"
"315XKX","Adeudos",NA,4,"2019"
"315XKX","Adeudos",NA,4,"2020"
"315XKX","Adeudos",NA,4,"2021"
"315XKY","Adeudos",NA,5,"2017"
"315XKY","Adeudos",NA,5,"2018"
"315XKY","Adeudos",NA,5,"2019"
"315XKY","Adeudos",NA,5,"2020"
"315XKY","Adeudos",NA,5,"2021"
"315XLA","Sin adeudos",NA,0,"0"
"315XLD","Adeudos",NA,6,"2016"
"315XLD","Adeudos",NA,6,"2017"
"315XLD","Adeudos",NA,6,"2018"
"315XLD","Adeudos",NA,6,"2019"
"315XLD","Adeudos",NA,6,"2020"
"315XLD","Adeudos",NA,6,"2021"
"315XLF","Cuenta con Placa Anterior y Sin adeudos","214UPX",0,"0"
"315XLG","Adeudos",NA,6,"2016"
"315XLG","Adeudos",NA,6,"2017"
"315XLG","Adeudos",NA,6,"2018"
"315XLG","Adeudos",NA,6,"2019"
"315XLG","Adeudos",NA,6,"2020"
"315XLG","Adeudos",NA,6,"2021"
"315XLH","Adeudos",NA,2,"2020"
"315XLH","Adeudos",NA,2,"2021"
"315XLL","Sin adeudos",NA,0,"0"
"315XLM","Adeudos",NA,3,"2019"
"315XLM","Adeudos",NA,3,"2020"
"315XLM","Adeudos",NA,3,"2021"
"315XLN","Adeudos",NA,3,"2019"
"315XLN","Adeudos",NA,3,"2020"
"315XLN","Adeudos",NA,3,"2021"
"315XLP","Sin adeudos",NA,0,"0"
"315XLR","Adeudos",NA,2,"2020"
"315XLR","Adeudos",NA,2,"2021"
"315XLS","Sin adeudos",NA,0,"0"
"315XLT","Adeudos",NA,1,"2021"
"315XLV","Adeudos",NA,3,"2019"
"315XLV","Adeudos",NA,3,"2020"
"315XLV","Adeudos",NA,3,"2021"
"315XLW","Adeudos",NA,5,"2017"
"315XLW","Adeudos",NA,5,"2018"
"315XLW","Adeudos",NA,5,"2019"
"315XLW","Adeudos",NA,5,"2020"
"315XLW","Adeudos",NA,5,"2021"
"315XLX","Adeudos",NA,4,"2018"
"315XLX","Adeudos",NA,4,"2019"
"315XLX","Adeudos",NA,4,"2020"
"315XLX","Adeudos",NA,4,"2021"
"315XLZ","Adeudos",NA,3,"2019"
"315XLZ","Adeudos",NA,3,"2020"
"315XLZ","Adeudos",NA,3,"2021"
"315XMF","Sin adeudos",NA,0,"0"
"315XMH","Adeudos",NA,2,"2020"
"315XMH","Adeudos",NA,2,"2021"
"315XMJ","Adeudos",NA,5,"2017"
"315XMJ","Adeudos",NA,5,"2018"
"315XMJ","Adeudos",NA,5,"2019"
"315XMJ","Adeudos",NA,5,"2020"
"315XMJ","Adeudos",NA,5,"2021"
"315XMK","Adeudos",NA,5,"2017"
"315XMK","Adeudos",NA,5,"2018"
"315XMK","Adeudos",NA,5,"2019"
"315XMK","Adeudos",NA,5,"2020"
"315XMK","Adeudos",NA,5,"2021"
"315XMN","Adeudos",NA,2,"2020"
"315XMN","Adeudos",NA,2,"2021"
"315XMP","Cuenta con Placa Anterior y Sin adeudos","315XMP",0,"0"
"315XMR","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"315XMZ","El número de placa no se localizó en el padrón",NA,0,"0"
"315XNB","Sin adeudos",NA,0,"0"
"315XNC","Sin adeudos",NA,0,"0"
"315XND","Sin adeudos",NA,0,"0"
"315XNG","Adeudos",NA,1,"2021"
"315XNH","Adeudos",NA,4,"2018"
"315XNH","Adeudos",NA,4,"2019"
"315XNH","Adeudos",NA,4,"2020"
"315XNH","Adeudos",NA,4,"2021"
"315XNJ","Adeudos",NA,6,"2016"
"315XNJ","Adeudos",NA,6,"2017"
"315XNJ","Adeudos",NA,6,"2018"
"315XNJ","Adeudos",NA,6,"2019"
"315XNJ","Adeudos",NA,6,"2020"
"315XNJ","Adeudos",NA,6,"2021"
"315XNK","Adeudos",NA,1,"2021"
"315XNL","Adeudos",NA,2,"2020"
"315XNL","Adeudos",NA,2,"2021"
"315XNM","Sin adeudos",NA,0,"0"
"315XNN","Adeudos",NA,2,"2020"
"315XNN","Adeudos",NA,2,"2021"
"315XNR","Cuenta con Placa Anterior y Adeudos","583PCR",3,"2019"
"315XNR","Cuenta con Placa Anterior y Adeudos","583PCR",3,"2020"
"315XNR","Cuenta con Placa Anterior y Adeudos","583PCR",3,"2021"
"315XNT","Adeudos",NA,1,"2021"
"315XNU","Cuenta con Placa Anterior y Adeudos","353UBE",1,"2021"
"315XNW","Adeudos",NA,3,"2019"
"315XNW","Adeudos",NA,3,"2020"
"315XNW","Adeudos",NA,3,"2021"
"315XNX","Adeudos",NA,5,"2017"
"315XNX","Adeudos",NA,5,"2018"
"315XNX","Adeudos",NA,5,"2019"
"315XNX","Adeudos",NA,5,"2020"
"315XNX","Adeudos",NA,5,"2021"
"315XNY","Sin adeudos",NA,0,"0"
"315XPA","Adeudos",NA,5,"2017"
"315XPA","Adeudos",NA,5,"2018"
"315XPA","Adeudos",NA,5,"2019"
"315XPA","Adeudos",NA,5,"2020"
"315XPA","Adeudos",NA,5,"2021"
"315XPC","Sin adeudos",NA,0,"0"
"315XPD","Adeudos",NA,1,"2021"
"315XPE","Adeudos",NA,4,"2017"
"315XPE","Adeudos",NA,4,"2018"
"315XPE","Adeudos",NA,4,"2020"
"315XPE","Adeudos",NA,4,"2021"
"315XPF","Adeudos",NA,5,"2017"
"315XPF","Adeudos",NA,5,"2018"
"315XPF","Adeudos",NA,5,"2019"
"315XPF","Adeudos",NA,5,"2020"
"315XPF","Adeudos",NA,5,"2021"
"315XPG","Sin adeudos",NA,0,"0"
"315XPH","Cuenta con Placa Anterior y Sin adeudos","957WCR",0,"0"
"315XPJ","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"315XPL","El número de placa no se localizó en el padrón",NA,0,"0"
"315XPP","Sin adeudos",NA,0,"0"
"315XPT","Sin adeudos",NA,0,"0"
"315XPU","Cuenta con Placa Anterior y Adeudos","797VJZ",2,"2020"
"315XPU","Cuenta con Placa Anterior y Adeudos","797VJZ",2,"2021"
"315XPY","Sin adeudos",NA,0,"0"
"315XPZ","Sin adeudos",NA,0,"0"
"315XRA","Adeudos",NA,5,"2017"
"315XRA","Adeudos",NA,5,"2018"
"315XRA","Adeudos",NA,5,"2019"
"315XRA","Adeudos",NA,5,"2020"
"315XRA","Adeudos",NA,5,"2021"
"315XRB","Sin adeudos",NA,0,"0"
"315XRC","Adeudos",NA,3,"2019"
"315XRC","Adeudos",NA,3,"2020"
"315XRC","Adeudos",NA,3,"2021"
"315XRD","Sin adeudos",NA,0,"0"
"315XRE","Adeudos",NA,5,"2016"
"315XRE","Adeudos",NA,5,"2018"
"315XRE","Adeudos",NA,5,"2019"
"315XRE","Adeudos",NA,5,"2020"
"315XRE","Adeudos",NA,5,"2021"
"315XRH","Sin adeudos",NA,0,"0"
"315XRM","Sin adeudos",NA,0,"0"
"315XRN","Adeudos",NA,3,"2019"
"315XRN","Adeudos",NA,3,"2020"
"315XRN","Adeudos",NA,3,"2021"
"315XRP","Cuenta con Placa Anterior y Adeudos","482PHX",3,"2019"
"315XRP","Cuenta con Placa Anterior y Adeudos","482PHX",3,"2020"
"315XRP","Cuenta con Placa Anterior y Adeudos","482PHX",3,"2021"
"315XRR","Adeudos",NA,4,"2018"
"315XRR","Adeudos",NA,4,"2019"
"315XRR","Adeudos",NA,4,"2020"
"315XRR","Adeudos",NA,4,"2021"
"315XRS","Sin adeudos",NA,0,"0"
"315XRT","Sin adeudos",NA,0,"0"
"315XRU","Adeudos",NA,6,"2016"
"315XRU","Adeudos",NA,6,"2017"
"315XRU","Adeudos",NA,6,"2018"
"315XRU","Adeudos",NA,6,"2019"
"315XRU","Adeudos",NA,6,"2020"
"315XRU","Adeudos",NA,6,"2021"
"315XRV","Sin adeudos",NA,0,"0"
"315XRX","Sin adeudos",NA,0,"0"
"315XRY","Adeudos",NA,1,"2021"
"315XRZ","Adeudos",NA,5,"2017"
"315XRZ","Adeudos",NA,5,"2018"
"315XRZ","Adeudos",NA,5,"2019"
"315XRZ","Adeudos",NA,5,"2020"
"315XRZ","Adeudos",NA,5,"2021"
"315XSA","Adeudos",NA,4,"2018"
"315XSA","Adeudos",NA,4,"2019"
"315XSA","Adeudos",NA,4,"2020"
"315XSA","Adeudos",NA,4,"2021"
"315XSB","Adeudos",NA,1,"2021"
"315XSC","Sin adeudos",NA,0,"0"
"315XSD","Adeudos",NA,6,"2016"
"315XSD","Adeudos",NA,6,"2017"
"315XSD","Adeudos",NA,6,"2018"
"315XSD","Adeudos",NA,6,"2019"
"315XSD","Adeudos",NA,6,"2020"
"315XSD","Adeudos",NA,6,"2021"
"315XSE","Adeudos",NA,3,"2019"
"315XSE","Adeudos",NA,3,"2020"
"315XSE","Adeudos",NA,3,"2021"
