"placa","estatus","placa_anterior","years_adeudos","years"
"307WUJ","Adeudos",NA,2,"2021"
"307WUN","Sin adeudos",NA,0,"0"
"307WUS","Sin adeudos",NA,0,"0"
"307WUU","Adeudos",NA,1,"2021"
"307WUV","Adeudos",NA,3,"2019"
"307WUV","Adeudos",NA,3,"2020"
"307WUV","Adeudos",NA,3,"2021"
"307WUW","Adeudos",NA,4,"2018"
"307WUW","Adeudos",NA,4,"2019"
"307WUW","Adeudos",NA,4,"2020"
"307WUW","Adeudos",NA,4,"2021"
"307WUZ","Adeudos",NA,5,"2017"
"307WUZ","Adeudos",NA,5,"2018"
"307WUZ","Adeudos",NA,5,"2019"
"307WUZ","Adeudos",NA,5,"2020"
"307WUZ","Adeudos",NA,5,"2021"
"307WVB","Adeudos",NA,6,"2016"
"307WVB","Adeudos",NA,6,"2017"
"307WVB","Adeudos",NA,6,"2018"
"307WVB","Adeudos",NA,6,"2019"
"307WVB","Adeudos",NA,6,"2020"
"307WVB","Adeudos",NA,6,"2021"
"307WVC","Adeudos",NA,6,"2016"
"307WVC","Adeudos",NA,6,"2017"
"307WVC","Adeudos",NA,6,"2018"
"307WVC","Adeudos",NA,6,"2019"
"307WVC","Adeudos",NA,6,"2020"
"307WVC","Adeudos",NA,6,"2021"
"307WVD","Adeudos",NA,4,"2018"
"307WVD","Adeudos",NA,4,"2019"
"307WVD","Adeudos",NA,4,"2020"
"307WVD","Adeudos",NA,4,"2021"
"307WVG","Sin adeudos",NA,0,"0"
"307WVH","Adeudos",NA,5,"2017"
"307WVH","Adeudos",NA,5,"2018"
"307WVH","Adeudos",NA,5,"2019"
"307WVH","Adeudos",NA,5,"2020"
"307WVH","Adeudos",NA,5,"2021"
"307WVJ","Sin adeudos",NA,0,"0"
"307WVL","Sin adeudos",NA,0,"0"
"307WVM","Sin adeudos",NA,0,"0"
"307WVP","Sin adeudos",NA,0,"0"
"307WVR","Adeudos",NA,6,"2016"
"307WVR","Adeudos",NA,6,"2017"
"307WVR","Adeudos",NA,6,"2018"
"307WVR","Adeudos",NA,6,"2019"
"307WVR","Adeudos",NA,6,"2020"
"307WVR","Adeudos",NA,6,"2021"
"307WVV","Adeudos",NA,2,"2020"
"307WVV","Adeudos",NA,2,"2021"
"307WVW","Adeudos",NA,6,"2016"
"307WVW","Adeudos",NA,6,"2017"
"307WVW","Adeudos",NA,6,"2018"
"307WVW","Adeudos",NA,6,"2019"
"307WVW","Adeudos",NA,6,"2020"
"307WVW","Adeudos",NA,6,"2021"
"307WVZ","Sin adeudos",NA,0,"0"
"307WWB","Adeudos",NA,5,"2017"
"307WWB","Adeudos",NA,5,"2018"
"307WWB","Adeudos",NA,5,"2019"
"307WWB","Adeudos",NA,5,"2020"
"307WWB","Adeudos",NA,5,"2021"
"307WWC","Adeudos",NA,5,"2017"
"307WWC","Adeudos",NA,5,"2018"
"307WWC","Adeudos",NA,5,"2019"
"307WWC","Adeudos",NA,5,"2020"
"307WWC","Adeudos",NA,5,"2021"
"307WWE","Adeudos",NA,6,"2016"
"307WWE","Adeudos",NA,6,"2017"
"307WWE","Adeudos",NA,6,"2018"
"307WWE","Adeudos",NA,6,"2019"
"307WWE","Adeudos",NA,6,"2020"
"307WWE","Adeudos",NA,6,"2021"
"307WWF","Adeudos",NA,6,"2016"
"307WWF","Adeudos",NA,6,"2017"
"307WWF","Adeudos",NA,6,"2018"
"307WWF","Adeudos",NA,6,"2019"
"307WWF","Adeudos",NA,6,"2020"
"307WWF","Adeudos",NA,6,"2021"
"307WWH","Adeudos",NA,5,"2017"
"307WWH","Adeudos",NA,5,"2018"
"307WWH","Adeudos",NA,5,"2019"
"307WWH","Adeudos",NA,5,"2020"
"307WWH","Adeudos",NA,5,"2021"
"307WWJ","Sin adeudos",NA,0,"0"
"307WWL","Cuenta con Placa Anterior y Sin adeudos","446SSH",0,"0"
"307WWM","Adeudos",NA,5,"2016"
"307WWM","Adeudos",NA,5,"2018"
"307WWM","Adeudos",NA,5,"2019"
"307WWM","Adeudos",NA,5,"2020"
"307WWM","Adeudos",NA,5,"2021"
"307WWN","Adeudos",NA,1,"2021"
"307WWS","Sin adeudos",NA,0,"0"
"307WWU","Sin adeudos",NA,0,"0"
"307WWY","Cuenta con Placa Anterior y Adeudos","997MTL",5,"2017"
"307WWY","Cuenta con Placa Anterior y Adeudos","997MTL",5,"2018"
"307WWY","Cuenta con Placa Anterior y Adeudos","997MTL",5,"2019"
"307WWY","Cuenta con Placa Anterior y Adeudos","997MTL",5,"2020"
"307WWY","Cuenta con Placa Anterior y Adeudos","997MTL",5,"2021"
"307WWZ","Sin adeudos",NA,0,"0"
"307WXB","Adeudos",NA,6,"2016"
"307WXB","Adeudos",NA,6,"2017"
"307WXB","Adeudos",NA,6,"2018"
"307WXB","Adeudos",NA,6,"2019"
"307WXB","Adeudos",NA,6,"2020"
"307WXB","Adeudos",NA,6,"2021"
"307WXC","Cuenta con Placa Anterior y Adeudos","307WXC",2,"2020"
"307WXC","Cuenta con Placa Anterior y Adeudos","307WXC",2,"2021"
"307WXE","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"307WXF","Sin adeudos",NA,0,"0"
"307WXH","Cuenta con Placa Anterior y Adeudos","229UJP",6,"2016"
"307WXH","Cuenta con Placa Anterior y Adeudos","229UJP",6,"2017"
"307WXH","Cuenta con Placa Anterior y Adeudos","229UJP",6,"2018"
"307WXH","Cuenta con Placa Anterior y Adeudos","229UJP",6,"2019"
"307WXH","Cuenta con Placa Anterior y Adeudos","229UJP",6,"2020"
"307WXH","Cuenta con Placa Anterior y Adeudos","229UJP",6,"2021"
"307WXJ","Adeudos",NA,3,"2019"
"307WXJ","Adeudos",NA,3,"2020"
"307WXJ","Adeudos",NA,3,"2021"
"307WXK","Adeudos",NA,2,"2020"
"307WXK","Adeudos",NA,2,"2021"
"307WXL","Sin adeudos",NA,0,"0"
"307WXM","Cuenta con Placa Anterior y Adeudos","135SPZ",7,"2015"
"307WXM","Cuenta con Placa Anterior y Adeudos","135SPZ",7,"2016"
"307WXM","Cuenta con Placa Anterior y Adeudos","135SPZ",7,"2017"
"307WXM","Cuenta con Placa Anterior y Adeudos","135SPZ",7,"2018"
"307WXM","Cuenta con Placa Anterior y Adeudos","135SPZ",7,"2019"
"307WXM","Cuenta con Placa Anterior y Adeudos","135SPZ",7,"2020"
"307WXM","Cuenta con Placa Anterior y Adeudos","135SPZ",7,"2021"
"307WXN","El número de placa no se localizó en el padrón",NA,0,"0"
"307WXP","Sin adeudos",NA,0,"0"
"307WXR","Sin adeudos",NA,0,"0"
"307WXS","Adeudos",NA,5,"2017"
"307WXS","Adeudos",NA,5,"2018"
"307WXS","Adeudos",NA,5,"2019"
"307WXS","Adeudos",NA,5,"2020"
"307WXS","Adeudos",NA,5,"2021"
"307WXU","Adeudos",NA,4,"2018"
"307WXU","Adeudos",NA,4,"2019"
"307WXU","Adeudos",NA,4,"2020"
"307WXU","Adeudos",NA,4,"2021"
"307WXV","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"307WYA","Sin adeudos",NA,0,"0"
"307WYF","Adeudos",NA,3,"2019"
"307WYF","Adeudos",NA,3,"2020"
"307WYF","Adeudos",NA,3,"2021"
"307WYG","Sin adeudos",NA,0,"0"
"307WYJ","Adeudos",NA,1,"2021"
"307WYK","Sin adeudos",NA,0,"0"
"307WYL","Sin adeudos",NA,0,"0"
"307WYM","El número de placa no se localizó en el padrón",NA,0,"0"
"307WYN","Adeudos",NA,5,"2017"
"307WYN","Adeudos",NA,5,"2018"
"307WYN","Adeudos",NA,5,"2019"
"307WYN","Adeudos",NA,5,"2020"
"307WYN","Adeudos",NA,5,"2021"
"307WYT","El número de placa no se localizó en el padrón",NA,0,"0"
"307WYU","Adeudos",NA,3,"2019"
"307WYU","Adeudos",NA,3,"2020"
"307WYU","Adeudos",NA,3,"2021"
"307WYX","Cuenta con Placa Anterior y Sin adeudos","955WBT",0,"0"
"307WYZ","Cuenta con Placa Anterior y Adeudos","996PSH",5,"2017"
"307WYZ","Cuenta con Placa Anterior y Adeudos","996PSH",5,"2018"
"307WYZ","Cuenta con Placa Anterior y Adeudos","996PSH",5,"2019"
"307WYZ","Cuenta con Placa Anterior y Adeudos","996PSH",5,"2020"
"307WYZ","Cuenta con Placa Anterior y Adeudos","996PSH",5,"2021"
"307WZD","Vehiculo reportado por Fiscalizacion y no puede verificar",NA,0,"0"
"307WZF","Sin adeudos",NA,0,"0"
"307WZG","Sin adeudos",NA,0,"0"
"307WZM","Adeudos",NA,3,"2019"
"307WZM","Adeudos",NA,3,"2020"
"307WZM","Adeudos",NA,3,"2021"
"307WZR","Adeudos",NA,6,"2016"
"307WZR","Adeudos",NA,6,"2017"
"307WZR","Adeudos",NA,6,"2018"
"307WZR","Adeudos",NA,6,"2019"
"307WZR","Adeudos",NA,6,"2020"
"307WZR","Adeudos",NA,6,"2021"
"307WZT","Adeudos",NA,2,"2020"
"307WZT","Adeudos",NA,2,"2021"
"307WZU","Sin adeudos",NA,0,"0"
"307WZV","Sin adeudos",NA,0,"0"
"307WZW","Sin adeudos",NA,0,"0"
"307WZX","Adeudos",NA,3,"2019"
"307WZX","Adeudos",NA,3,"2020"
"307WZX","Adeudos",NA,3,"2021"
"307XAB","Sin adeudos",NA,0,"0"
"307XAD","Adeudos",NA,3,"2019"
"307XAD","Adeudos",NA,3,"2020"
"307XAD","Adeudos",NA,3,"2021"
"307XAG","Adeudos",NA,2,"2020"
"307XAG","Adeudos",NA,2,"2021"
"307XAM","Sin adeudos",NA,0,"0"
"307XAN","Adeudos",NA,1,"2021"
"307XAP","Adeudos",NA,3,"2019"
"307XAP","Adeudos",NA,3,"2020"
"307XAP","Adeudos",NA,3,"2021"
"307XAR","Sin adeudos",NA,0,"0"
"307XAU","Sin adeudos",NA,0,"0"
"307XAX","Sin adeudos",NA,0,"0"
"307XAZ","Sin adeudos",NA,0,"0"
"307XBA","Adeudos",NA,3,"2019"
"307XBA","Adeudos",NA,3,"2020"
"307XBA","Adeudos",NA,3,"2021"
"307XBB","Adeudos",NA,5,"2017"
"307XBB","Adeudos",NA,5,"2018"
"307XBB","Adeudos",NA,5,"2019"
"307XBB","Adeudos",NA,5,"2020"
"307XBB","Adeudos",NA,5,"2021"
"307XBC","Sin adeudos",NA,0,"0"
"307XBD","Sin adeudos",NA,0,"0"
"307XBE","Adeudos",NA,4,"2018"
"307XBE","Adeudos",NA,4,"2019"
"307XBE","Adeudos",NA,4,"2020"
"307XBE","Adeudos",NA,4,"2021"
"307XBF","Sin adeudos",NA,0,"0"
"307XBH","Cuenta con Placa Anterior y Adeudos","579WMZ",1,"2021"
"307XBN","Sin adeudos",NA,0,"0"
"307XBV","Sin adeudos",NA,0,"0"
"307XBW","Sin adeudos",NA,0,"0"
"307XBZ","Adeudos",NA,7,"2014"
"307XBZ","Adeudos",NA,7,"2015"
"307XBZ","Adeudos",NA,7,"2016"
"307XBZ","Adeudos",NA,7,"2018"
"307XBZ","Adeudos",NA,7,"2019"
"307XBZ","Adeudos",NA,7,"2020"
"307XBZ","Adeudos",NA,7,"2021"
"307XCC","Sin adeudos",NA,0,"0"
"307XCD","Adeudos",NA,6,"2016"
"307XCD","Adeudos",NA,6,"2017"
"307XCD","Adeudos",NA,6,"2018"
"307XCD","Adeudos",NA,6,"2019"
"307XCD","Adeudos",NA,6,"2020"
"307XCD","Adeudos",NA,6,"2021"
"307XCE","Sin adeudos",NA,0,"0"
"307XCH","Cuenta con Placa Anterior y Sin adeudos","307XCH",0,"0"
"307XCJ","Sin adeudos",NA,0,"0"
"307XCK","Adeudos",NA,4,"2018"
"307XCK","Adeudos",NA,4,"2019"
"307XCK","Adeudos",NA,4,"2020"
"307XCK","Adeudos",NA,4,"2021"
"307XCL","Adeudos",NA,4,"2018"
"307XCL","Adeudos",NA,4,"2019"
"307XCL","Adeudos",NA,4,"2020"
"307XCL","Adeudos",NA,4,"2021"
"307XCM","Cuenta con Placa Anterior y Adeudos","577UZE",6,"2016"
"307XCM","Cuenta con Placa Anterior y Adeudos","577UZE",6,"2017"
"307XCM","Cuenta con Placa Anterior y Adeudos","577UZE",6,"2018"
"307XCM","Cuenta con Placa Anterior y Adeudos","577UZE",6,"2019"
"307XCM","Cuenta con Placa Anterior y Adeudos","577UZE",6,"2020"
"307XCM","Cuenta con Placa Anterior y Adeudos","577UZE",6,"2021"
"307XCS","Adeudos",NA,6,"2016"
"307XCS","Adeudos",NA,6,"2017"
"307XCS","Adeudos",NA,6,"2018"
"307XCS","Adeudos",NA,6,"2019"
"307XCS","Adeudos",NA,6,"2020"
"307XCS","Adeudos",NA,6,"2021"
"307XCT","Adeudos",NA,2,"2020"
"307XCT","Adeudos",NA,2,"2021"
"307XCU","Adeudos",NA,2,"2020"
"307XCU","Adeudos",NA,2,"2021"
"307XCW","Sin adeudos",NA,0,"0"
"307XCZ","Sin adeudos",NA,0,"0"
"307XDA","Cuenta con Placa Anterior y Adeudos","451SHR",4,"2018"
"307XDA","Cuenta con Placa Anterior y Adeudos","451SHR",4,"2019"
"307XDA","Cuenta con Placa Anterior y Adeudos","451SHR",4,"2020"
"307XDA","Cuenta con Placa Anterior y Adeudos","451SHR",4,"2021"
"307XDB","Adeudos",NA,5,"2017"
"307XDB","Adeudos",NA,5,"2018"
"307XDB","Adeudos",NA,5,"2019"
"307XDB","Adeudos",NA,5,"2020"
"307XDB","Adeudos",NA,5,"2021"
"307XDF","Sin adeudos",NA,0,"0"
"307XDH","Adeudos",NA,1,"2019"
"307XDM","Sin adeudos",NA,0,"0"
"307XDP","Adeudos",NA,4,"2018"
"307XDP","Adeudos",NA,4,"2019"
"307XDP","Adeudos",NA,4,"2020"
"307XDP","Adeudos",NA,4,"2021"
"307XDR","Adeudos",NA,5,"2017"
"307XDR","Adeudos",NA,5,"2018"
"307XDR","Adeudos",NA,5,"2019"
"307XDR","Adeudos",NA,5,"2020"
"307XDR","Adeudos",NA,5,"2021"
"307XDZ","Cuenta con Placa Anterior y Adeudos","307XDZ",1,"2021"
"307XEA","Adeudos",NA,5,"2017"
"307XEA","Adeudos",NA,5,"2018"
"307XEA","Adeudos",NA,5,"2019"
"307XEA","Adeudos",NA,5,"2020"
"307XEA","Adeudos",NA,5,"2021"
"307XEB","Sin adeudos",NA,0,"0"
"307XEF","Sin adeudos",NA,0,"0"
"307XEG","El número de placa no se localizó en el padrón",NA,0,"0"
"307XEJ","Adeudos",NA,5,"2017"
"307XEJ","Adeudos",NA,5,"2018"
"307XEJ","Adeudos",NA,5,"2019"
"307XEJ","Adeudos",NA,5,"2020"
"307XEJ","Adeudos",NA,5,"2021"
"307XEL","Sin adeudos",NA,0,"0"
"307XEM","Adeudos",NA,5,"2017"
"307XEM","Adeudos",NA,5,"2018"
"307XEM","Adeudos",NA,5,"2019"
"307XEM","Adeudos",NA,5,"2020"
"307XEM","Adeudos",NA,5,"2021"
"307XEN","Adeudos",NA,5,"2017"
"307XEN","Adeudos",NA,5,"2018"
"307XEN","Adeudos",NA,5,"2019"
"307XEN","Adeudos",NA,5,"2020"
"307XEN","Adeudos",NA,5,"2021"
"307XEW","Sin adeudos",NA,0,"0"
"307XEX","Adeudos",NA,5,"2017"
"307XEX","Adeudos",NA,5,"2018"
"307XEX","Adeudos",NA,5,"2019"
"307XEX","Adeudos",NA,5,"2020"
"307XEX","Adeudos",NA,5,"2021"
"307XEZ","Cuenta con Placa Anterior y Adeudos","307XEZ",2,"2020"
"307XEZ","Cuenta con Placa Anterior y Adeudos","307XEZ",2,"2021"
"307XFA","Sin adeudos",NA,0,"0"
"307XFB","Sin adeudos",NA,0,"0"
"307XFC","Adeudos",NA,5,"2017"
"307XFC","Adeudos",NA,5,"2018"
"307XFC","Adeudos",NA,5,"2019"
"307XFC","Adeudos",NA,5,"2020"
"307XFC","Adeudos",NA,5,"2021"
"307XFD","Adeudos",NA,6,"2016"
"307XFD","Adeudos",NA,6,"2017"
"307XFD","Adeudos",NA,6,"2018"
"307XFD","Adeudos",NA,6,"2019"
"307XFD","Adeudos",NA,6,"2020"
"307XFD","Adeudos",NA,6,"2021"
"307XFF","Adeudos",NA,5,"2017"
"307XFF","Adeudos",NA,5,"2018"
"307XFF","Adeudos",NA,5,"2019"
"307XFF","Adeudos",NA,5,"2020"
"307XFF","Adeudos",NA,5,"2021"
"307XFH","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"307XFK","Adeudos",NA,6,"2016"
"307XFK","Adeudos",NA,6,"2017"
"307XFK","Adeudos",NA,6,"2018"
"307XFK","Adeudos",NA,6,"2019"
"307XFK","Adeudos",NA,6,"2020"
"307XFK","Adeudos",NA,6,"2021"
"307XFL","Adeudos",NA,5,"2017"
"307XFL","Adeudos",NA,5,"2018"
"307XFL","Adeudos",NA,5,"2019"
"307XFL","Adeudos",NA,5,"2020"
"307XFL","Adeudos",NA,5,"2021"
"307XFM","Adeudos",NA,5,"2017"
"307XFM","Adeudos",NA,5,"2018"
"307XFM","Adeudos",NA,5,"2019"
"307XFM","Adeudos",NA,5,"2020"
"307XFM","Adeudos",NA,5,"2021"
"307XFT","Sin adeudos",NA,0,"0"
"307XFV","Sin adeudos",NA,0,"0"
"307XFW","Adeudos",NA,5,"2017"
"307XFW","Adeudos",NA,5,"2018"
"307XFW","Adeudos",NA,5,"2019"
"307XFW","Adeudos",NA,5,"2020"
"307XFW","Adeudos",NA,5,"2021"
"307XFX","Adeudos",NA,2,"2020"
"307XFX","Adeudos",NA,2,"2021"
"307XFY","Cuenta con Placa Anterior y Sin adeudos","222VVG",0,"0"
"307XGB","Sin adeudos",NA,0,"0"
"307XGD","Sin adeudos",NA,0,"0"
"307XGF","Sin adeudos",NA,0,"0"
"307XGG","Adeudos",NA,5,"2017"
"307XGG","Adeudos",NA,5,"2018"
"307XGG","Adeudos",NA,5,"2019"
"307XGG","Adeudos",NA,5,"2020"
"307XGG","Adeudos",NA,5,"2021"
"307XGJ","Adeudos",NA,5,"2017"
"307XGJ","Adeudos",NA,5,"2018"
"307XGJ","Adeudos",NA,5,"2019"
"307XGJ","Adeudos",NA,5,"2020"
"307XGJ","Adeudos",NA,5,"2021"
"307XGL","Sin adeudos",NA,0,"0"
"307XGM","Adeudos",NA,5,"2017"
"307XGM","Adeudos",NA,5,"2018"
"307XGM","Adeudos",NA,5,"2019"
"307XGM","Adeudos",NA,5,"2020"
"307XGM","Adeudos",NA,5,"2021"
"307XGN","Sin adeudos",NA,0,"0"
"307XGR","Cuenta con Placa Anterior y Adeudos","814VZC",1,"2021"
"307XGS","Adeudos",NA,5,"2017"
"307XGS","Adeudos",NA,5,"2018"
"307XGS","Adeudos",NA,5,"2019"
"307XGS","Adeudos",NA,5,"2020"
"307XGS","Adeudos",NA,5,"2021"
"307XGT","Adeudos",NA,2,"2020"
"307XGT","Adeudos",NA,2,"2021"
"307XGU","Sin adeudos",NA,0,"0"
"307XGY","Adeudos",NA,5,"2017"
"307XGY","Adeudos",NA,5,"2018"
"307XGY","Adeudos",NA,5,"2019"
"307XGY","Adeudos",NA,5,"2020"
"307XGY","Adeudos",NA,5,"2021"
"307XGZ","Adeudos",NA,5,"2017"
"307XGZ","Adeudos",NA,5,"2018"
"307XGZ","Adeudos",NA,5,"2019"
"307XGZ","Adeudos",NA,5,"2020"
"307XGZ","Adeudos",NA,5,"2021"
"307XHA","Cuenta con Placa Anterior y Sin adeudos","307XHA",0,"0"
"307XHB","Adeudos",NA,4,"2018"
"307XHB","Adeudos",NA,4,"2019"
"307XHB","Adeudos",NA,4,"2020"
"307XHB","Adeudos",NA,4,"2021"
"307XHC","Adeudos",NA,4,"2018"
"307XHC","Adeudos",NA,4,"2019"
"307XHC","Adeudos",NA,4,"2020"
"307XHC","Adeudos",NA,4,"2021"
"307XHD","Adeudos",NA,4,"2018"
"307XHD","Adeudos",NA,4,"2019"
"307XHD","Adeudos",NA,4,"2020"
"307XHD","Adeudos",NA,4,"2021"
"307XHJ","Adeudos",NA,2,"2020"
"307XHJ","Adeudos",NA,2,"2021"
"307XHK","El número de placa no se localizó en el padrón",NA,0,"0"
"307XHM","Adeudos",NA,6,"2016"
"307XHM","Adeudos",NA,6,"2017"
"307XHM","Adeudos",NA,6,"2018"
"307XHM","Adeudos",NA,6,"2019"
"307XHM","Adeudos",NA,6,"2020"
"307XHM","Adeudos",NA,6,"2021"
"307XHP","Adeudos",NA,5,"2017"
"307XHP","Adeudos",NA,5,"2018"
"307XHP","Adeudos",NA,5,"2019"
"307XHP","Adeudos",NA,5,"2020"
"307XHP","Adeudos",NA,5,"2021"
"307XHR","Adeudos",NA,2,"2020"
"307XHR","Adeudos",NA,2,"2021"
"307XHS","Sin adeudos",NA,0,"0"
"307XHT","Adeudos",NA,5,"2017"
"307XHT","Adeudos",NA,5,"2018"
"307XHT","Adeudos",NA,5,"2019"
"307XHT","Adeudos",NA,5,"2020"
"307XHT","Adeudos",NA,5,"2021"
"307XHW","Sin adeudos",NA,0,"0"
"307XHZ","Adeudos",NA,7,"2014"
"307XHZ","Adeudos",NA,7,"2016"
"307XHZ","Adeudos",NA,7,"2017"
"307XHZ","Adeudos",NA,7,"2018"
"307XHZ","Adeudos",NA,7,"2019"
"307XHZ","Adeudos",NA,7,"2020"
"307XHZ","Adeudos",NA,7,"2021"
"307XJA","Adeudos",NA,4,"2018"
"307XJA","Adeudos",NA,4,"2019"
"307XJA","Adeudos",NA,4,"2020"
"307XJA","Adeudos",NA,4,"2021"
"307XJB","Adeudos",NA,2,"2020"
"307XJB","Adeudos",NA,2,"2021"
"307XJD","Adeudos",NA,6,"2016"
"307XJD","Adeudos",NA,6,"2017"
"307XJD","Adeudos",NA,6,"2018"
"307XJD","Adeudos",NA,6,"2019"
"307XJD","Adeudos",NA,6,"2020"
"307XJD","Adeudos",NA,6,"2021"
"307XJE","Adeudos",NA,3,"2019"
"307XJE","Adeudos",NA,3,"2020"
"307XJE","Adeudos",NA,3,"2021"
"307XJF","Sin adeudos",NA,0,"0"
"307XJG","Adeudos",NA,4,"2018"
"307XJG","Adeudos",NA,4,"2019"
"307XJG","Adeudos",NA,4,"2020"
"307XJG","Adeudos",NA,4,"2021"
"307XJH","Sin adeudos",NA,0,"0"
"307XJJ","Sin adeudos",NA,0,"0"
"307XJK","Sin adeudos",NA,0,"0"
"307XJL","Adeudos",NA,3,"2019"
"307XJL","Adeudos",NA,3,"2020"
"307XJL","Adeudos",NA,3,"2021"
"307XJM","Sin adeudos",NA,0,"0"
"307XJR","Adeudos",NA,4,"2018"
"307XJR","Adeudos",NA,4,"2019"
"307XJR","Adeudos",NA,4,"2020"
"307XJR","Adeudos",NA,4,"2021"
"307XJS","Sin adeudos",NA,0,"0"
"307XJT","Adeudos",NA,5,"2017"
"307XJT","Adeudos",NA,5,"2018"
"307XJT","Adeudos",NA,5,"2019"
"307XJT","Adeudos",NA,5,"2020"
"307XJT","Adeudos",NA,5,"2021"
"307XJW","Adeudos",NA,3,"2019"
"307XJW","Adeudos",NA,3,"2020"
"307XJW","Adeudos",NA,3,"2021"
"307XJZ","Sin adeudos",NA,0,"0"
"307XKA","Sin adeudos",NA,0,"0"
"307XKC","Sin adeudos",NA,0,"0"
"307XKD","Adeudos",NA,5,"2017"
"307XKD","Adeudos",NA,5,"2018"
"307XKD","Adeudos",NA,5,"2019"
"307XKD","Adeudos",NA,5,"2020"
"307XKD","Adeudos",NA,5,"2021"
"307XKE","Adeudos",NA,4,"2018"
"307XKE","Adeudos",NA,4,"2019"
"307XKE","Adeudos",NA,4,"2020"
"307XKE","Adeudos",NA,4,"2021"
"307XKG","Adeudos",NA,3,"2019"
"307XKG","Adeudos",NA,3,"2020"
"307XKG","Adeudos",NA,3,"2021"
"307XKJ","Adeudos",NA,2,"2020"
"307XKJ","Adeudos",NA,2,"2021"
"307XKK","Sin adeudos",NA,0,"0"
"307XKM","Adeudos",NA,1,"2021"
"307XKN","El número de placa no se localizó en el padrón",NA,0,"0"
"307XKP","Sin adeudos",NA,0,"0"
"307XKR","Adeudos",NA,2,"2020"
"307XKR","Adeudos",NA,2,"2021"
"307XKS","Sin adeudos",NA,0,"0"
"307XKT","Adeudos",NA,3,"2019"
"307XKT","Adeudos",NA,3,"2020"
"307XKT","Adeudos",NA,3,"2021"
"307XKU","Sin adeudos",NA,0,"0"
"307XKV","Adeudos",NA,2,"2020"
"307XKV","Adeudos",NA,2,"2021"
"307XKW","Adeudos",NA,5,"2017"
"307XKW","Adeudos",NA,5,"2018"
"307XKW","Adeudos",NA,5,"2019"
"307XKW","Adeudos",NA,5,"2020"
"307XKW","Adeudos",NA,5,"2021"
"307XKX","Sin adeudos",NA,0,"0"
"307XKZ","Sin adeudos",NA,0,"0"
"307XLA","Adeudos",NA,5,"2017"
"307XLA","Adeudos",NA,5,"2018"
"307XLA","Adeudos",NA,5,"2019"
"307XLA","Adeudos",NA,5,"2020"
"307XLA","Adeudos",NA,5,"2021"
"307XLE","Sin adeudos",NA,0,"0"
"307XLH","Sin adeudos",NA,0,"0"
"307XLJ","Sin adeudos",NA,0,"0"
"307XLL","Cuenta con Placa Anterior y Sin adeudos","547XDU",0,"0"
"307XLM","Cuenta con Placa Anterior y Adeudos","624RDD",4,"2018"
"307XLM","Cuenta con Placa Anterior y Adeudos","624RDD",4,"2019"
"307XLM","Cuenta con Placa Anterior y Adeudos","624RDD",4,"2020"
"307XLM","Cuenta con Placa Anterior y Adeudos","624RDD",4,"2021"
"307XLP","Adeudos",NA,6,"2016"
"307XLP","Adeudos",NA,6,"2017"
"307XLP","Adeudos",NA,6,"2018"
"307XLP","Adeudos",NA,6,"2019"
"307XLP","Adeudos",NA,6,"2020"
"307XLP","Adeudos",NA,6,"2021"
"307XLS","Adeudos",NA,6,"2016"
"307XLS","Adeudos",NA,6,"2017"
"307XLS","Adeudos",NA,6,"2018"
"307XLS","Adeudos",NA,6,"2019"
"307XLS","Adeudos",NA,6,"2020"
"307XLS","Adeudos",NA,6,"2021"
"307XLV","Adeudos",NA,2,"2020"
"307XLV","Adeudos",NA,2,"2021"
"307XLW","Adeudos",NA,1,"2021"
"307XLX","Cuenta con Placa Anterior y Adeudos","621WWV",5,"2017"
"307XLX","Cuenta con Placa Anterior y Adeudos","621WWV",5,"2018"
"307XLX","Cuenta con Placa Anterior y Adeudos","621WWV",5,"2019"
"307XLX","Cuenta con Placa Anterior y Adeudos","621WWV",5,"2020"
"307XLX","Cuenta con Placa Anterior y Adeudos","621WWV",5,"2021"
"307XLZ","Adeudos",NA,6,"2016"
