"placa","estatus","placa_anterior","years_adeudos","years"
"323SLZ","Adeudos",NA,4,"2021"
"323SME","Sin adeudos",NA,0,"0"
"323SMG","Adeudos",NA,7,"2014"
"323SMG","Adeudos",NA,7,"2016"
"323SMG","Adeudos",NA,7,"2017"
"323SMG","Adeudos",NA,7,"2018"
"323SMG","Adeudos",NA,7,"2019"
"323SMG","Adeudos",NA,7,"2020"
"323SMG","Adeudos",NA,7,"2021"
"323SNA","Adeudos",NA,5,"2017"
"323SNA","Adeudos",NA,5,"2018"
"323SNA","Adeudos",NA,5,"2019"
"323SNA","Adeudos",NA,5,"2020"
"323SNA","Adeudos",NA,5,"2021"
"323SNB","Sin adeudos",NA,0,"0"
"323SNL","Adeudos",NA,5,"2017"
"323SNL","Adeudos",NA,5,"2018"
"323SNL","Adeudos",NA,5,"2019"
"323SNL","Adeudos",NA,5,"2020"
"323SNL","Adeudos",NA,5,"2021"
"323SNS","Adeudos",NA,5,"2017"
"323SNS","Adeudos",NA,5,"2018"
"323SNS","Adeudos",NA,5,"2019"
"323SNS","Adeudos",NA,5,"2020"
"323SNS","Adeudos",NA,5,"2021"
"323SPS","Sin adeudos",NA,0,"0"
"323SPZ","Adeudos",NA,1,"2021"
"323SRK","Sin adeudos",NA,0,"0"
"323SRV","Adeudos",NA,5,"2017"
"323SRV","Adeudos",NA,5,"2018"
"323SRV","Adeudos",NA,5,"2019"
"323SRV","Adeudos",NA,5,"2020"
"323SRV","Adeudos",NA,5,"2021"
"323SSB","Adeudos",NA,3,"2019"
"323SSB","Adeudos",NA,3,"2020"
"323SSB","Adeudos",NA,3,"2021"
"323SSC","Adeudos",NA,4,"2018"
"323SSC","Adeudos",NA,4,"2019"
"323SSC","Adeudos",NA,4,"2020"
"323SSC","Adeudos",NA,4,"2021"
"323SSG","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"323SSH","Adeudos",NA,7,"2014"
"323SSH","Adeudos",NA,7,"2016"
"323SSH","Adeudos",NA,7,"2017"
"323SSH","Adeudos",NA,7,"2018"
"323SSH","Adeudos",NA,7,"2019"
"323SSH","Adeudos",NA,7,"2020"
"323SSH","Adeudos",NA,7,"2021"
"323SSL","Sin adeudos",NA,0,"0"
"323SSM","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"323SSP","Cuenta con Placa Anterior y Sin adeudos","323SSP",0,"0"
"323SSR","Adeudos",NA,6,"2016"
"323SSR","Adeudos",NA,6,"2017"
"323SSR","Adeudos",NA,6,"2018"
"323SSR","Adeudos",NA,6,"2019"
"323SSR","Adeudos",NA,6,"2020"
"323SSR","Adeudos",NA,6,"2021"
"323SSU","Adeudos",NA,4,"2018"
"323SSU","Adeudos",NA,4,"2019"
"323SSU","Adeudos",NA,4,"2020"
"323SSU","Adeudos",NA,4,"2021"
"323STP","Adeudos",NA,6,"2016"
"323STP","Adeudos",NA,6,"2017"
"323STP","Adeudos",NA,6,"2018"
"323STP","Adeudos",NA,6,"2019"
"323STP","Adeudos",NA,6,"2020"
"323STP","Adeudos",NA,6,"2021"
"323STR","Adeudos",NA,1,"2021"
"323STX","Adeudos",NA,2,"2020"
"323STX","Adeudos",NA,2,"2021"
"323STZ","El número de placa no se localizó en el padrón",NA,0,"0"
"323SUA","Adeudos",NA,7,"2015"
"323SUA","Adeudos",NA,7,"2016"
"323SUA","Adeudos",NA,7,"2017"
"323SUA","Adeudos",NA,7,"2018"
"323SUA","Adeudos",NA,7,"2019"
"323SUA","Adeudos",NA,7,"2020"
"323SUA","Adeudos",NA,7,"2021"
"323SUB","Adeudos",NA,5,"2017"
"323SUB","Adeudos",NA,5,"2018"
"323SUB","Adeudos",NA,5,"2019"
"323SUB","Adeudos",NA,5,"2020"
"323SUB","Adeudos",NA,5,"2021"
"323SUD","Sin adeudos",NA,0,"0"
"323SUE","Adeudos",NA,5,"2017"
"323SUE","Adeudos",NA,5,"2018"
"323SUE","Adeudos",NA,5,"2019"
"323SUE","Adeudos",NA,5,"2020"
"323SUE","Adeudos",NA,5,"2021"
"323SUJ","Sin adeudos",NA,0,"0"
"323SUM","Adeudos",NA,2,"2020"
"323SUM","Adeudos",NA,2,"2021"
"323SUU","Adeudos",NA,5,"2017"
"323SUU","Adeudos",NA,5,"2018"
"323SUU","Adeudos",NA,5,"2019"
"323SUU","Adeudos",NA,5,"2020"
"323SUU","Adeudos",NA,5,"2021"
"323SUW","Sin adeudos",NA,0,"0"
"323SUY","Sin adeudos",NA,0,"0"
"323SVC","Adeudos",NA,2,"2020"
"323SVC","Adeudos",NA,2,"2021"
"323SVG","Adeudos",NA,5,"2017"
"323SVG","Adeudos",NA,5,"2018"
"323SVG","Adeudos",NA,5,"2019"
"323SVG","Adeudos",NA,5,"2020"
"323SVG","Adeudos",NA,5,"2021"
"323SVS","Sin adeudos",NA,0,"0"
"323SWB","Adeudos",NA,5,"2017"
"323SWB","Adeudos",NA,5,"2018"
"323SWB","Adeudos",NA,5,"2019"
"323SWB","Adeudos",NA,5,"2020"
"323SWB","Adeudos",NA,5,"2021"
"323SWF","Adeudos",NA,6,"2016"
"323SWF","Adeudos",NA,6,"2017"
"323SWF","Adeudos",NA,6,"2018"
"323SWF","Adeudos",NA,6,"2019"
"323SWF","Adeudos",NA,6,"2020"
"323SWF","Adeudos",NA,6,"2021"
"323SWG","Adeudos",NA,6,"2016"
"323SWG","Adeudos",NA,6,"2017"
"323SWG","Adeudos",NA,6,"2018"
"323SWG","Adeudos",NA,6,"2019"
"323SWG","Adeudos",NA,6,"2020"
"323SWG","Adeudos",NA,6,"2021"
"323SWL","Sin adeudos",NA,0,"0"
"323SWM","Sin adeudos",NA,0,"0"
"323SWP","Adeudos",NA,5,"2017"
"323SWP","Adeudos",NA,5,"2018"
"323SWP","Adeudos",NA,5,"2019"
"323SWP","Adeudos",NA,5,"2020"
"323SWP","Adeudos",NA,5,"2021"
"323SWR","Sin adeudos",NA,0,"0"
"323SWU","Adeudos",NA,5,"2017"
"323SWU","Adeudos",NA,5,"2018"
"323SWU","Adeudos",NA,5,"2019"
"323SWU","Adeudos",NA,5,"2020"
"323SWU","Adeudos",NA,5,"2021"
"323SWW","Adeudos",NA,3,"2019"
"323SWW","Adeudos",NA,3,"2020"
"323SWW","Adeudos",NA,3,"2021"
"323SX","Cuenta con Placa Anterior y Adeudos","237RLB",5,"2017"
"323SX","Cuenta con Placa Anterior y Adeudos","237RLB",5,"2018"
"323SX","Cuenta con Placa Anterior y Adeudos","237RLB",5,"2019"
"323SX","Cuenta con Placa Anterior y Adeudos","237RLB",5,"2020"
"323SX","Cuenta con Placa Anterior y Adeudos","237RLB",5,"2021"
"323SXH","Adeudos",NA,3,"2019"
"323SXH","Adeudos",NA,3,"2020"
"323SXH","Adeudos",NA,3,"2021"
"323SXP","Adeudos",NA,4,"2018"
"323SXP","Adeudos",NA,4,"2019"
"323SXP","Adeudos",NA,4,"2020"
"323SXP","Adeudos",NA,4,"2021"
"323SXV","Adeudos",NA,6,"2016"
"323SXV","Adeudos",NA,6,"2017"
"323SXV","Adeudos",NA,6,"2018"
"323SXV","Adeudos",NA,6,"2019"
"323SXV","Adeudos",NA,6,"2020"
"323SXV","Adeudos",NA,6,"2021"
"323SY","Cuenta con Placa Anterior y Adeudos","654SBU",1,"2021"
"323SYB","Adeudos",NA,6,"2016"
"323SYB","Adeudos",NA,6,"2017"
"323SYB","Adeudos",NA,6,"2018"
"323SYB","Adeudos",NA,6,"2019"
"323SYB","Adeudos",NA,6,"2020"
"323SYB","Adeudos",NA,6,"2021"
"323SYF","Adeudos",NA,5,"2017"
"323SYF","Adeudos",NA,5,"2018"
"323SYF","Adeudos",NA,5,"2019"
"323SYF","Adeudos",NA,5,"2020"
"323SYF","Adeudos",NA,5,"2021"
"323SYJ","Sin adeudos",NA,0,"0"
"323SYN","Adeudos",NA,5,"2017"
"323SYN","Adeudos",NA,5,"2018"
"323SYN","Adeudos",NA,5,"2019"
"323SYN","Adeudos",NA,5,"2020"
"323SYN","Adeudos",NA,5,"2021"
"323SYR","Adeudos",NA,4,"2018"
"323SYR","Adeudos",NA,4,"2019"
"323SYR","Adeudos",NA,4,"2020"
"323SYR","Adeudos",NA,4,"2021"
"323SYZ","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"323SZD","Sin adeudos",NA,0,"0"
"323SZH","Sin adeudos",NA,0,"0"
"323SZK","Adeudos",NA,4,"2018"
"323SZK","Adeudos",NA,4,"2019"
"323SZK","Adeudos",NA,4,"2020"
"323SZK","Adeudos",NA,4,"2021"
"323SZL","Adeudos",NA,5,"2017"
"323SZL","Adeudos",NA,5,"2018"
"323SZL","Adeudos",NA,5,"2019"
"323SZL","Adeudos",NA,5,"2020"
"323SZL","Adeudos",NA,5,"2021"
"323SZS","Sin adeudos",NA,0,"0"
"323SZU","Adeudos",NA,6,"2016"
"323SZU","Adeudos",NA,6,"2017"
"323SZU","Adeudos",NA,6,"2018"
"323SZU","Adeudos",NA,6,"2019"
"323SZU","Adeudos",NA,6,"2020"
"323SZU","Adeudos",NA,6,"2021"
"323SZV","Adeudos",NA,4,"2018"
"323SZV","Adeudos",NA,4,"2019"
"323SZV","Adeudos",NA,4,"2020"
"323SZV","Adeudos",NA,4,"2021"
"323SZW","Cuenta con Placa Anterior y Sin adeudos","323SZW",0,"0"
"323SZY","Sin adeudos",NA,0,"0"
"323SZZ","Adeudos",NA,6,"2016"
"323SZZ","Adeudos",NA,6,"2017"
"323SZZ","Adeudos",NA,6,"2018"
"323SZZ","Adeudos",NA,6,"2019"
"323SZZ","Adeudos",NA,6,"2020"
"323SZZ","Adeudos",NA,6,"2021"
"323TA","Cuenta con Placa Anterior y Sin adeudos","453TNM",0,"0"
"323TAC","Adeudos",NA,4,"2018"
"323TAC","Adeudos",NA,4,"2019"
"323TAC","Adeudos",NA,4,"2020"
"323TAC","Adeudos",NA,4,"2021"
"323TAD","Adeudos",NA,5,"2017"
"323TAD","Adeudos",NA,5,"2018"
"323TAD","Adeudos",NA,5,"2019"
"323TAD","Adeudos",NA,5,"2020"
"323TAD","Adeudos",NA,5,"2021"
"323TAJ","Adeudos",NA,5,"2017"
"323TAJ","Adeudos",NA,5,"2018"
"323TAJ","Adeudos",NA,5,"2019"
"323TAJ","Adeudos",NA,5,"2020"
"323TAJ","Adeudos",NA,5,"2021"
"323TAK","Adeudos",NA,5,"2017"
"323TAK","Adeudos",NA,5,"2018"
"323TAK","Adeudos",NA,5,"2019"
"323TAK","Adeudos",NA,5,"2020"
"323TAK","Adeudos",NA,5,"2021"
"323TAM","Adeudos",NA,1,"2021"
"323TAS","Adeudos",NA,5,"2017"
"323TAS","Adeudos",NA,5,"2018"
"323TAS","Adeudos",NA,5,"2019"
"323TAS","Adeudos",NA,5,"2020"
"323TAS","Adeudos",NA,5,"2021"
"323TAY","Adeudos",NA,4,"2018"
"323TAY","Adeudos",NA,4,"2019"
"323TAY","Adeudos",NA,4,"2020"
"323TAY","Adeudos",NA,4,"2021"
"323TB","Cuenta con Placa Anterior y Sin adeudos","156LZA",0,"0"
"323TBU","Adeudos",NA,5,"2017"
"323TBU","Adeudos",NA,5,"2018"
"323TBU","Adeudos",NA,5,"2019"
"323TBU","Adeudos",NA,5,"2020"
"323TBU","Adeudos",NA,5,"2021"
"323TBV","Adeudos",NA,4,"2018"
"323TBV","Adeudos",NA,4,"2019"
"323TBV","Adeudos",NA,4,"2020"
"323TBV","Adeudos",NA,4,"2021"
"323TBW","Sin adeudos",NA,0,"0"
"323TC","Cuenta con Placa Anterior y Sin adeudos","815NAL",0,"0"
"323TCA","Adeudos",NA,3,"2019"
"323TCA","Adeudos",NA,3,"2020"
"323TCA","Adeudos",NA,3,"2021"
"323TCG","Cuenta con Placa Anterior y Adeudos","323TCG",3,"2019"
"323TCG","Cuenta con Placa Anterior y Adeudos","323TCG",3,"2020"
"323TCG","Cuenta con Placa Anterior y Adeudos","323TCG",3,"2021"
"323TCJ","Adeudos",NA,6,"2016"
"323TCJ","Adeudos",NA,6,"2017"
"323TCJ","Adeudos",NA,6,"2018"
"323TCJ","Adeudos",NA,6,"2019"
"323TCJ","Adeudos",NA,6,"2020"
"323TCJ","Adeudos",NA,6,"2021"
"323TCK","Adeudos",NA,5,"2017"
"323TCK","Adeudos",NA,5,"2018"
"323TCK","Adeudos",NA,5,"2019"
"323TCK","Adeudos",NA,5,"2020"
"323TCK","Adeudos",NA,5,"2021"
"323TCM","Adeudos",NA,6,"2016"
"323TCM","Adeudos",NA,6,"2017"
"323TCM","Adeudos",NA,6,"2018"
"323TCM","Adeudos",NA,6,"2019"
"323TCM","Adeudos",NA,6,"2020"
"323TCM","Adeudos",NA,6,"2021"
"323TCR","Adeudos",NA,2,"2020"
"323TCR","Adeudos",NA,2,"2021"
"323TCT","Adeudos",NA,4,"2018"
"323TCT","Adeudos",NA,4,"2019"
"323TCT","Adeudos",NA,4,"2020"
"323TCT","Adeudos",NA,4,"2021"
"323TCU","Sin adeudos",NA,0,"0"
"323TD","Cuenta con Placa Anterior y Sin adeudos","310PKH",0,"0"
"323TDC","Adeudos",NA,4,"2018"
"323TDC","Adeudos",NA,4,"2019"
"323TDC","Adeudos",NA,4,"2020"
"323TDC","Adeudos",NA,4,"2021"
"323TDE","Sin adeudos",NA,0,"0"
"323TDH","Sin adeudos",NA,0,"0"
"323TDL","Adeudos",NA,6,"2016"
"323TDL","Adeudos",NA,6,"2017"
"323TDL","Adeudos",NA,6,"2018"
"323TDL","Adeudos",NA,6,"2019"
"323TDL","Adeudos",NA,6,"2020"
"323TDL","Adeudos",NA,6,"2021"
"323TDM","Adeudos",NA,6,"2016"
"323TDM","Adeudos",NA,6,"2017"
"323TDM","Adeudos",NA,6,"2018"
"323TDM","Adeudos",NA,6,"2019"
"323TDM","Adeudos",NA,6,"2020"
"323TDM","Adeudos",NA,6,"2021"
"323TDS","Sin adeudos",NA,0,"0"
"323TDT","Adeudos",NA,5,"2017"
"323TDT","Adeudos",NA,5,"2018"
"323TDT","Adeudos",NA,5,"2019"
"323TDT","Adeudos",NA,5,"2020"
"323TDT","Adeudos",NA,5,"2021"
"323TDU","Sin adeudos",NA,0,"0"
"323TDV","Sin adeudos",NA,0,"0"
"323TDZ","Adeudos",NA,4,"2018"
"323TDZ","Adeudos",NA,4,"2019"
"323TDZ","Adeudos",NA,4,"2020"
"323TDZ","Adeudos",NA,4,"2021"
"323TE","Cuenta con Placa Anterior y Sin adeudos","369PPN",0,"0"
"323TEB","Cuenta con Placa Anterior y Sin adeudos","323TEB",0,"0"
"323TEC","Adeudos",NA,4,"2018"
"323TEC","Adeudos",NA,4,"2019"
"323TEC","Adeudos",NA,4,"2020"
"323TEC","Adeudos",NA,4,"2021"
"323TEE","Sin adeudos",NA,0,"0"
"323TEJ","Sin adeudos",NA,0,"0"
"323TER","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"323TF","Cuenta con Placa Anterior y Sin adeudos","280TNC",0,"0"
"323TFA","Adeudos",NA,5,"2017"
"323TFA","Adeudos",NA,5,"2018"
"323TFA","Adeudos",NA,5,"2019"
"323TFA","Adeudos",NA,5,"2020"
"323TFA","Adeudos",NA,5,"2021"
"323TFC","Adeudos",NA,6,"2016"
"323TFC","Adeudos",NA,6,"2017"
"323TFC","Adeudos",NA,6,"2018"
"323TFC","Adeudos",NA,6,"2019"
"323TFC","Adeudos",NA,6,"2020"
"323TFC","Adeudos",NA,6,"2021"
"323TFD","Adeudos",NA,5,"2017"
"323TFD","Adeudos",NA,5,"2018"
"323TFD","Adeudos",NA,5,"2019"
"323TFD","Adeudos",NA,5,"2020"
"323TFD","Adeudos",NA,5,"2021"
"323TFS","Adeudos",NA,6,"2016"
"323TFS","Adeudos",NA,6,"2017"
"323TFS","Adeudos",NA,6,"2018"
"323TFS","Adeudos",NA,6,"2019"
"323TFS","Adeudos",NA,6,"2020"
"323TFS","Adeudos",NA,6,"2021"
"323TFY","Sin adeudos",NA,0,"0"
"323TG","Cuenta con Placa Anterior y Adeudos","665NDN",5,"2017"
"323TG","Cuenta con Placa Anterior y Adeudos","665NDN",5,"2018"
"323TG","Cuenta con Placa Anterior y Adeudos","665NDN",5,"2019"
"323TG","Cuenta con Placa Anterior y Adeudos","665NDN",5,"2020"
"323TG","Cuenta con Placa Anterior y Adeudos","665NDN",5,"2021"
"323TGC","Sin adeudos",NA,0,"0"
"323TGJ","Sin adeudos",NA,0,"0"
"323TGK","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"323TGP","Adeudos",NA,4,"2018"
"323TGP","Adeudos",NA,4,"2019"
"323TGP","Adeudos",NA,4,"2020"
"323TGP","Adeudos",NA,4,"2021"
"323TGY","Adeudos",NA,1,"2021"
"323TH","Cuenta con Placa Anterior y Sin adeudos","988MEK",0,"0"
"323THC","Sin adeudos",NA,0,"0"
"323THE","Adeudos",NA,3,"2019"
"323THE","Adeudos",NA,3,"2020"
"323THE","Adeudos",NA,3,"2021"
"323THM","Sin adeudos",NA,0,"0"
"323THN","Adeudos",NA,6,"2016"
"323THN","Adeudos",NA,6,"2017"
"323THN","Adeudos",NA,6,"2018"
"323THN","Adeudos",NA,6,"2019"
"323THN","Adeudos",NA,6,"2020"
"323THN","Adeudos",NA,6,"2021"
"323THT","Sin adeudos",NA,0,"0"
"323THU","Cuenta con Placa Anterior y Sin adeudos","323THU",0,"0"
"323THW","Sin adeudos",NA,0,"0"
"323THX","Sin adeudos",NA,0,"0"
"323THY","Sin adeudos",NA,0,"0"
"323THZ","Sin adeudos",NA,0,"0"
"323TJ","Cuenta con Placa Anterior y Adeudos","441VEE",4,"2018"
"323TJ","Cuenta con Placa Anterior y Adeudos","441VEE",4,"2019"
"323TJ","Cuenta con Placa Anterior y Adeudos","441VEE",4,"2020"
"323TJ","Cuenta con Placa Anterior y Adeudos","441VEE",4,"2021"
"323TJA","Sin adeudos",NA,0,"0"
"323TJB","Adeudos",NA,1,"2021"
"323TJC","Adeudos",NA,6,"2016"
"323TJC","Adeudos",NA,6,"2017"
"323TJC","Adeudos",NA,6,"2018"
"323TJC","Adeudos",NA,6,"2019"
"323TJC","Adeudos",NA,6,"2020"
"323TJC","Adeudos",NA,6,"2021"
"323TJF","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"323TJH","Adeudos",NA,6,"2016"
"323TJH","Adeudos",NA,6,"2017"
"323TJH","Adeudos",NA,6,"2018"
"323TJH","Adeudos",NA,6,"2019"
"323TJH","Adeudos",NA,6,"2020"
"323TJH","Adeudos",NA,6,"2021"
"323TJW","Adeudos",NA,6,"2016"
"323TJW","Adeudos",NA,6,"2017"
"323TJW","Adeudos",NA,6,"2018"
"323TJW","Adeudos",NA,6,"2019"
"323TJW","Adeudos",NA,6,"2020"
"323TJW","Adeudos",NA,6,"2021"
"323TK","Cuenta con Placa Anterior y Adeudos","323TK",5,"2017"
"323TK","Cuenta con Placa Anterior y Adeudos","323TK",5,"2018"
"323TK","Cuenta con Placa Anterior y Adeudos","323TK",5,"2019"
"323TK","Cuenta con Placa Anterior y Adeudos","323TK",5,"2020"
"323TK","Cuenta con Placa Anterior y Adeudos","323TK",5,"2021"
"323TKA","Sin adeudos",NA,0,"0"
"323TKC","Adeudos",NA,6,"2016"
"323TKC","Adeudos",NA,6,"2017"
"323TKC","Adeudos",NA,6,"2018"
"323TKC","Adeudos",NA,6,"2019"
"323TKC","Adeudos",NA,6,"2020"
"323TKC","Adeudos",NA,6,"2021"
"323TKF","Adeudos",NA,4,"2018"
"323TKF","Adeudos",NA,4,"2019"
"323TKF","Adeudos",NA,4,"2020"
"323TKF","Adeudos",NA,4,"2021"
"323TKK","Sin adeudos",NA,0,"0"
"323TKS","Adeudos",NA,5,"2017"
"323TKS","Adeudos",NA,5,"2018"
"323TKS","Adeudos",NA,5,"2019"
"323TKS","Adeudos",NA,5,"2020"
"323TKS","Adeudos",NA,5,"2021"
"323TKX","Adeudos",NA,6,"2016"
"323TKX","Adeudos",NA,6,"2017"
"323TKX","Adeudos",NA,6,"2018"
"323TKX","Adeudos",NA,6,"2019"
"323TKX","Adeudos",NA,6,"2020"
"323TKX","Adeudos",NA,6,"2021"
"323TL","Cuenta con Placa Anterior y Sin adeudos","884NCY",0,"0"
"323TLB","Adeudos",NA,1,"2021"
"323TLC","Adeudos",NA,5,"2017"
"323TLC","Adeudos",NA,5,"2018"
"323TLC","Adeudos",NA,5,"2019"
"323TLC","Adeudos",NA,5,"2020"
"323TLC","Adeudos",NA,5,"2021"
"323TLD","Adeudos",NA,6,"2016"
"323TLD","Adeudos",NA,6,"2017"
"323TLD","Adeudos",NA,6,"2018"
"323TLD","Adeudos",NA,6,"2019"
"323TLD","Adeudos",NA,6,"2020"
"323TLD","Adeudos",NA,6,"2021"
"323TLE","Sin adeudos",NA,0,"0"
"323TLH","Adeudos",NA,6,"2015"
"323TLH","Adeudos",NA,6,"2017"
"323TLH","Adeudos",NA,6,"2018"
"323TLH","Adeudos",NA,6,"2019"
"323TLH","Adeudos",NA,6,"2020"
"323TLH","Adeudos",NA,6,"2021"
"323TLJ","Adeudos",NA,4,"2018"
"323TLJ","Adeudos",NA,4,"2019"
"323TLJ","Adeudos",NA,4,"2020"
"323TLJ","Adeudos",NA,4,"2021"
"323TLK","Adeudos",NA,6,"2016"
"323TLK","Adeudos",NA,6,"2017"
"323TLK","Adeudos",NA,6,"2018"
"323TLK","Adeudos",NA,6,"2019"
"323TLK","Adeudos",NA,6,"2020"
"323TLK","Adeudos",NA,6,"2021"
"323TLZ","Sin adeudos",NA,0,"0"
"323TM","Cuenta con Placa Anterior y Adeudos","323TM",5,"2017"
"323TM","Cuenta con Placa Anterior y Adeudos","323TM",5,"2018"
"323TM","Cuenta con Placa Anterior y Adeudos","323TM",5,"2019"
"323TM","Cuenta con Placa Anterior y Adeudos","323TM",5,"2020"
"323TM","Cuenta con Placa Anterior y Adeudos","323TM",5,"2021"
"323TMD","Adeudos",NA,1,"2021"
"323TME","Sin adeudos",NA,0,"0"
"323TMF","Cuenta con Placa Anterior y Adeudos","930NES",3,"2019"
"323TMF","Cuenta con Placa Anterior y Adeudos","930NES",3,"2020"
"323TMF","Cuenta con Placa Anterior y Adeudos","930NES",3,"2021"
"323TMH","Adeudos",NA,5,"2017"
"323TMH","Adeudos",NA,5,"2018"
"323TMH","Adeudos",NA,5,"2019"
"323TMH","Adeudos",NA,5,"2020"
"323TMH","Adeudos",NA,5,"2021"
"323TML","Adeudos",NA,3,"2019"
"323TML","Adeudos",NA,3,"2020"
"323TML","Adeudos",NA,3,"2021"
"323TMP","Adeudos",NA,5,"2017"
"323TMP","Adeudos",NA,5,"2018"
"323TMP","Adeudos",NA,5,"2019"
"323TMP","Adeudos",NA,5,"2020"
"323TMP","Adeudos",NA,5,"2021"
"323TMR","Sin adeudos",NA,0,"0"
"323TMS","Sin adeudos",NA,0,"0"
"323TMT","Sin adeudos",NA,0,"0"
"323TMU","Sin adeudos",NA,0,"0"
"323TMZ","Adeudos",NA,6,"2016"
"323TMZ","Adeudos",NA,6,"2017"
"323TMZ","Adeudos",NA,6,"2018"
"323TMZ","Adeudos",NA,6,"2019"
"323TMZ","Adeudos",NA,6,"2020"
"323TMZ","Adeudos",NA,6,"2021"
"323TN","Cuenta con Placa Anterior y Adeudos","213UWU",4,"2018"
"323TN","Cuenta con Placa Anterior y Adeudos","213UWU",4,"2019"
"323TN","Cuenta con Placa Anterior y Adeudos","213UWU",4,"2020"
"323TN","Cuenta con Placa Anterior y Adeudos","213UWU",4,"2021"
"323TNF","Adeudos",NA,5,"2017"
"323TNF","Adeudos",NA,5,"2018"
"323TNF","Adeudos",NA,5,"2019"
"323TNF","Adeudos",NA,5,"2020"
"323TNF","Adeudos",NA,5,"2021"
"323TNG","Adeudos",NA,4,"2018"
"323TNG","Adeudos",NA,4,"2019"
"323TNG","Adeudos",NA,4,"2020"
"323TNG","Adeudos",NA,4,"2021"
"323TNH","Adeudos",NA,4,"2018"
"323TNH","Adeudos",NA,4,"2019"
"323TNH","Adeudos",NA,4,"2020"
"323TNH","Adeudos",NA,4,"2021"
"323TNJ","Cuenta con Placa Anterior y Sin adeudos","369RAB",0,"0"
"323TNK","Adeudos",NA,1,"2021"
"323TNN","Adeudos",NA,4,"2018"
"323TNN","Adeudos",NA,4,"2019"
"323TNN","Adeudos",NA,4,"2020"
"323TNN","Adeudos",NA,4,"2021"
"323TNY","Adeudos",NA,1,"2021"
"323TP","Cuenta con Placa Anterior y Sin adeudos","470WCF",0,"0"
"323TPE","Sin adeudos",NA,0,"0"
"323TPK","Sin adeudos",NA,0,"0"
"323TPR","Adeudos",NA,5,"2017"
"323TPR","Adeudos",NA,5,"2018"
"323TPR","Adeudos",NA,5,"2019"
"323TPR","Adeudos",NA,5,"2020"
"323TPR","Adeudos",NA,5,"2021"
"323TPU","Adeudos",NA,5,"2017"
"323TPU","Adeudos",NA,5,"2018"
"323TPU","Adeudos",NA,5,"2019"
"323TPU","Adeudos",NA,5,"2020"
"323TPU","Adeudos",NA,5,"2021"
"323TPX","Sin adeudos",NA,0,"0"
"323TPY","Adeudos",NA,5,"2017"
"323TPY","Adeudos",NA,5,"2018"
"323TPY","Adeudos",NA,5,"2019"
"323TPY","Adeudos",NA,5,"2020"
"323TPY","Adeudos",NA,5,"2021"
